refID,tokens
B917231,"LILY, S, KINDELL, 2345, MISSOURI, WAY, EPLVERTA, CA, 95626, 9163283070"
B917277,"J, C, WHITE, 235, HEMPSTEAD, 125, HOPE, AR, 71801, 8701555510"
B917315,"RUBEN, CHANG, 2324, COVENTRY, AVENIDAM, CLOVIS, CALIF, 93611, 5598076887"
B917318,"CONCEPCION, A, SORIANO, 121, NESKOTA, ST, MABANK, TEYXAS, 75156, 9034530868"
B917377,"DOLORES, M, ASNDOVAL, 2355, WORSHAM, AVE, SACRAMENTO, CA, 9Z5822, 9162002071"
B917403,"SINA, K, DAVIS, 717, ARBOR, DR, DEER, PARK, TX, 77536, 2813346502"
B917439,"FRED, B, SILVEIRA, 570, RAMER, FOD, ROAD, PRIM, IARKAN, 72130, 8705805468"
B917451,"GEORGE, AMEREAN, 749, S, TULIP, ST, HESCONDIDO, CALIFORNIA, 92025, 7602678138"
B917453,"F, RUSSO, 18960, NE, 2ND, AVE, APARVTMENT, 101, MIAMI, FL, 33179, 3052424665"
B917471,"FELICITAS, W, GIBSON, 540, FLORIDAI, CLUB, BLVD, NO11, ST, AUGUSTINE, FL, 32084, 9047185773"
B917493,"ABMER, W, PRENTICE, 370, W, 6TH, T, PERRIS, CA, 92570, 9091430237"
B917535,"DELAYNE, CUSHMAN, 6644, OFFICE, BOX, VAN, BUREN, AR, 72956, 4795137618"
B917539,"DAMIAN, P, MERRIMAN, 10520, ELGER, ST, BELLFLOWER, CA, 90706, 5626724563"
B917548,"DVAID, W, JERDAN, 511, N, 1ST, ST, JARRELL, TEXAS, 7653J7, 5122105307"
B917605,"A, HERNANDEZ, 60103, APTDO, BAKERSFIELD, CA, 93386, 6612061178"
B917618,"JOHN, R, DICKEY, 3837, BANDERA, RANCH, RD, ROANOYKE, TEXAS, 76262, 8175655171"
B917653,"JOSE, W, KINDELL, 1333, N, CAMINO, ALO, UNIT, 34, VALLEJO, CALIFORNIA, 94589, 7077772718"
B917655,"M, M, LE, 5690, FOOTHILL, RD, ROCKLIN, CA, 95677, 9168013548"
B917664,"SHELLY, A, FABIAN, 1905, I, VE, NATIONAL, CITY, CA, 91950, 6195165413"
B917732,"TERESA, H, RO, 5515, ROZANWOOD, SAN, NTONIO, TEXAS, 78244, 2101057424"
B917758,"THERESA, A, S, 409, W, EAS, ST, ROGERS, AR, 72756, 4794262137"
B917764,"DANE, S, DOZIER, 2301, TURNER, RD, CERES, CA, 95307, 2093553180"
B917818,"TONY, A, MARTENS, 31532, VINTNERS, POINTE, CT, WINCHSESTER, CA, 92596, 9097588208"
B917854,"BRADCLEY, 1166, POST, OFFICE, BOX, REDLANDS, CA, 92373, 9096741014"
B917858,"ANGELIA, A, COLE, 10438, TIGER, FILELD, SAN, ANTONIO, TEXAS, 78251, 2103315718"
B917868,"CHARLENE, A, PAZZI, 240, E, 45TH, ST, AN, BERNARDINO, CALIF, 92404, 9095528347"
B917884,"GREGORY, M, CASTELINO, 235, STARFISH, DRV, VALLEJO, CALI, 94591, 7078611650"
B917944,"MARLENE, G, VASQUEVZ, 13072, GRIFFITH, ROAD, BEAUMONT, TEXAS, 77705, 4096485338"
B917945,"JORGE, R, J, 10432, PASEO, PARK, DR, LAKESIDE, CALI, 92040, 6193311727"
B917993,"A, GARFIO, 4113, THACKERY, WAY, PLANT, CITY, FL, 33566, 9413822476"
B918006,"GUIOMAR, M, FURLONG, 1234, REYNOLDS, RD, LOT, 194, LAKELAND, FLA, 33801, 8638446547"
B918055,"MRAY, M, LE, 9733, HILLHAVEZN, AVEN, TUJUNGA, CA, 91042, 8182055166"
B918061,"KEASHA, A, LOPEZ, 7008, JUMILLA, AVE, WINNETKA, CA, 91306, 8184061234"
B918146,"R, R, 1501, NE, 1S91ST, ST, APT, C305, NORTH, MIMI, BEACH, FL, 33179, 3054346340"
B918164,"JOHN, K, YOUNG, 407, PRAIRIE, CV, MARION, AR, 72364, 8704767266"
B918182,"GARY, E, ESTRADAGOMEZ, 138, N, HUBBARD, AVNUE, APT11, SAN, FERNANDO, CA, 91340, 8186214401"
B918184,"J, S, FULTZ, 22162, BIRR, CT, MOUNT, DORA, FL, 32757, 3521341158"
B918202,"LANCE, ALND, 4242, DAWN, LN, OCEANSIDE, CA, 9206, 7603062036"
B918219,"J, C, RAMOS, 11925, ODALESIDE, AVENIDA, HAWTHORNE, CA, 90250, 4244664517"
B918240,"FELICIA, CORNELISSEN, 1209, AUGUWST, WAY, ANTIOCH, CA, 94509, 9256083312"
B918256,"FREEMAN, J, HOLLAND, 3760, OG, THIEF, VALLEY, RD, MAGAZINE, ARKAN, 7293, 4798468733"
B918374,"ROBERT, D, MALAE, 511, ELM, DR, CASSELBERRY, FL, 32707, 4076253557"
B918395,"ANASTASIA, J, BISHOP, 1521, N, WILTON, PLCE, APARTMENT, 6, LOS, ANGELES, CALHI, 90028, 8184267622"
B918403,"DENISE, C, SOTOAGUILAR, 619, CARIBOU, CT, KISSIMMEE, FL, 34759, 4078801443"
B918441,"DOLORES, M, SANDOVL, 2355, WORSHJAM, AV, SACRAMENTO, CALIF, 95822, 9162002071"
B918497,"ANGIE, BULBUL, 8365, SW, 152ND, AVE, C417, MIAMI, FL, 33193, 3053181522"
B918522,"G, W, MONTGOMERY, 1821, EARHEART, COURT, OXARD, CA, 93030, 8053176717"
B918524,"OLAJIDE, GOLDSTON, 6233, POST, OFFICE, BVURBANK, CALIFORNIA, 91510, 8183033806"
B918568,"ROLAND, A, GARFIO, 4113, THACKERYY, WY, PLANT, CITY, FLORIDA, 33566, 9413822476"
B918584,"DIDIRE, HUSSAIN, 14668, WILDWOOD, DR, LARGO, FLORIDA, 33774, 7273537606"
B918624,"BARBARA, A, SMITH, 328, EUCLID, AVE, APT, 102, MIMI, BEACH, FL, 33139, 3052433515"
B918628,"LIBBY, A, URIBE, 707, PANOLA, DRV, DALLAS, TEXAS, 5241, 2142654876"
B918680,"JOHN, R, SMITH, 424, E, CENTAL, BLVD, ORLANDO, FL, 32801, 4078022563"
B918701,"MIKE, S, 1030, JADESTONE, LN, CORONA, CA, 92882, 9098353080"
B918703,"MAURILIO, F, BRIONES, 881605, POST, LOS, ANGELES, CA, 90009, 8187611652"
B918739,"GARY, E, ESTRADAGOMEZ, 627, LASEN, CT, TULARE, CA, 93274, 5592164618"
B918823,"NANCY, F, HABEBO, 8804, DUANYE, STREET, HOPUSTON, TX, 77051, 7136466676"
B918835,"SANDRA, R, SMITH, 8140, APTDO, CORAL, SPRINGS, FL, 33075, 9548106706"
B918838,"SUSAN, T, JKACOBSON, 7803, WARRIOR, AVE, SAXN, ANGELO, TX, 76904, 9158560701"
B918856,"ALEJANDRO, A, SLASINI, 8040, NENY, AVNUE, OAKLAND, CA, 94605, 5301645206"
B918888,"A, TUCHMAN, 10438, TIGER, FLD, SAN, ANTONIO, TX, 78251, 2103315718"
B919029,"FRANCISCO, FAKHOUR, 4655, LE, DONNE, DRIV, SACRAMENTO, CA, 95823, 9167166055"
B919119,"D, OOI, 10, BAKK, ST, HURLBURT, FIELD, FL, 32544, 8505478184"
B919130,"LANH, K, HART, 27096, POST, OFFICE, ELR, PASO, TX, 79926, 9153480610"
B919150,"DAMIAN, P, MERRIMNA, 306, BRANCHWOOD, DRIVE, RIO, VISTA, CALI, 94571, 7078308222"
B919193,"JOSE, L, BARREIRO, 17194, CANYON, OAK, LANE, LATHROP, CA, 95330, 2097155476"
B919244,"SARA, S, SADRA, 3500, HARBISON, DR, APARTMENT, 312, VACAVILLE, CA, 95687, 7075014143"
B919313,"DANE, S, DOZIER, 7459, 29TH, ST, SACRAMENTO, CA, 95822, 9166746843"
B919342,"IGANNA, Z, GUAJAARDO, 4709, PEANUT, RD, GRACEVILLE, FLA, 32440, 8506211376"
B919465,"JAMIANNE, M, B, 6529, PUTTING, GREEN, DR, DALLAS, TEXAS, 75232, 2144462056"
B919596,"YVETTE, R, RICHARDSON, 8605, LA, RIVIERA, DR, APARTMEENT, A, SACRAMENTO, CA, 95826, 9168653500"
B919609,"TRACY, E, PAIGE, 11504, LITTCHEN, ST, NORWALK, CA, 90650, 5627357157"
B919623,"MARIA, S, ABUER, 7851, SW, 106TH, AVE, MIAMI, FL, 33173, 3053708007"
B919685,"MARY, WALKER, 2146, BUZON, ADDISON, TX, 75001, 9725052418"
B919690,"PAMELA, M, CREWS, 29448, CAMINO, CRISTAL, MENIFEE, CALIFORNIA, 9258N4, 9096437583"
B919725,"M, C, 8919, GRINDELIA, CT, HESPERIA, CA, 92344, 7605227677"
B919775,"JOLENE, CARVACHO, 1705, N, ARTHUR, AE, FRESNO, CALIF, 93705, 5598443618"
B919791,"LOGICA, ADLER, 3077, DON, PANCHO, WAY, SAN, YSIDRO, CA, 92173, 6192126855"
B919821,"TOMMY, ALAN, NOEL, 754, EMPIR, AVNUE, VENTURA, CA, 93003, 8056500358"
B919838,"YOLANDA, E, SEYMOUR, 36463, CHRISTINE, ST, NEWARK, CA, 94560, 5308368274"
B919847,"JULIO, D, ANTHONQY, 2320, JARIN, DRIVE, OXNARD, CALIFKORNIA, 93036, 8054263532"
B919871,"TC, H, SEXTON, 2900, HOPE, ST, WALNUT, PARK, CA, 90255, 3237783523"
B919892,"DORIS, MENDEZ, 15519, EUCALYPTUS, AV, BELLFLOWER, CA, 90706, 5628666281"
B919981,"EDWARD, J, DICK, 10727, BRAES, FOREST, DR, HOUSTON, TX, 77071, 7131682064"
B920036,"MAINC, L, A, 171, EDELWEISS, WAY, GALT, CA, 95632, 2091050813"
B920065,"LGADYS, RODRIGUEZ, 2301, NE, 35TH, ST, CAPE, CORAL, FL, 33909, 2397108570"
B920159,"CYNTHIA, G, ROGERS, 205, MILLS, ST, CRESCENT, CITYW, FLORIDA, 32112, 3862036504"
B920205,"DONNA, S, TOBA, 719, SE, 3RD, AVE, DANIA, BEACH, FL, 33004, 9544450434"
B920209,"E, THOMPSON, 1753, HARZTE, DRIVE, SAN, JOSE, CA, 95124, 4086701058"
B920253,"ROBERT, D, MALAE, 511, ELM, DR, CASSELBERRY, JFL, 32707, 4076253557"
B920293,"GUIOMRA, M, FURLONG, 10445, STONE, GLEN, DR, ORLANDO, FL, 32825, 4073031186"
B920356,"BISHOP, A, STEWART, 578, AASHLEY, ROAD, 300, HAMBURG, AR, 71646, 8706781735"
B920357,"DAVY, T, LE, 11268, JOSHUA, CFT, FONTANA, CALIFOORNIA, 92337, 9091245275"
B920392,"RODNEY, M, CORELLA, 7485, WREN, AYVNUE, GILROY, CAN, 95020, 4084636253"
B920410,"CHARLENE, A, MLULINSIVIE, 240, E, 45TH, ST, SAN, BERNARDINO, CA, 92404, 9095528347"
B920426,"CYNTHIA, C, S, 401, N, HARBOR, LIGHTS, DRIV, PONTE, VEDR, FL, 32081, 9041022724"
B920431,"RICARDO, H, FINGAR, 154, POST, OFFICE, EAGLE, LAKE, FL, 33839, 8634384115"
B920434,"MARK, J, ORRIS, 16470, AVENIDA, VENUSTO, UNIT, C, SAN, DIEGO, CA, 92128, 6198678457"
B920438,"SONE, C, 14502, FBRIAR, FOREST, DR, 1621, HOUSTON, TEXAS, 77077, 7132778172"
B920465,"JOSE, L, BARREIRO, 3361, WALNUT, AVENUE, CONCORD, CA, 94519, 9258252034"
B920469,"SANDRA, R, SMITH, 502035, POST, OFFICE, BOX, MIAMI, GARDENS, FLZ, 33055, 3055603587"
B920505,"LOUIS, DICKS, 708, RUBY, AVE, WACO, TX, 76710, 2546145730"
B920506,"GARLIN, TRAINITO, 16238, WHISPEROING, HILLS, DRIVE, CHINO, HILLS, CA, 91709, 9092607644"
B920513,"S, ALVAREZ, 1025, S, GAGEAVE, LOS, ANGELES, CA, 90023, 8181324175"
B920534,"ROSA, GODINEZ, 2518, 5TH, AVE, LOS, ANGELES, CALI, 90018, 8187188340"
B920554,"LIBERTAD, TORRES, 1535, EDDY, STREET, APT, 503, SAN, FRANCICO, CA, 94115, 4156018088"
B920616,"STACY, J, BISHPO, 7044, MEADOW, RDG, CORONA, ALIFORNIA, 92880, 9097026133"
B920657,"PEDRO, V, FLORES, 95245, CASTLEAR, WAY, SACRAMENTO, CA, 95826, 9165336137"
B920669,"MAIDDI, W, BLACKMON, 9414, PRR, 990V8, PONDER, TX, 76259, 9404181161"
B920694,"RON, J, POTOCYK, 2791, FRANCTIS, AVE, LOS, ANGELES, CALIF, 90005, 8184475742"
B920718,"JOHN, R, DICKEY, 712, LAKE, GROVE, D, LITTLE, ELM, TEXAS, 75068, 9721053320"
B920734,"JIM, C, MALNOE, 5719, 6TH, ST, EPHYRHILLS, FLA, 33542, 8134387058"
B920743,"R, TREVINO, 3641, DAHLIA, RDR, GRAND, PRIRIE, TX, 75052, 9728015620"
B920758,"JOSEPH, S, BENNETT, 5314, POST, OFFICE, JACKSONVILLE, FLORIDA, 32247, 9045205513"
B920779,"GUILELRMO, D, HUFFMAN, 1590, ELM, DR, VISTA, CA, 92084, 7604385322"
B920798,"DEBORAH, H, HERMOSILLO, 2398, FRANKS, FAIR, LN, PERRY, FL, 32347, 8504615415"
B920830,"GARLIN, TRAINITO, 316, NORTH, SAVANNAH, STRT, LOS, AGELES, CA, 90033, 8181138852"
B920845,"MARIA, A, ESSIG, 1375, CALLER, SIMI, VALLEY, CA, 93062, 8058602663"
B920861,"L, ROBINSON, 6207, SYUKON, ROAD, DOVER, FL, 3I3527, 8134481642"
B920862,"ANGELIA, A, TUCHMAN, 9627, CARRIAGE, HILL, LN, FRISCO, TX, 75035, 9723101528"
B920872,"CHARLES, BRYAN, WRAD, 720, S, BELT, LINE, RD, DALLAS, TX, 75253, 2146023457"
B920874,"DONALD, E, REECE, 6612, MATNEY, DRIV, DALLAS, TX, 75237, 2142523707"
B920914,"TRERY, T, OOI, 10, BAKKE, STR, HURLBURT, FIELD, FL, 32544, 8505478184"
B920939,"APTRICIA, HIGINSON, 1704, W, 149TH, ST, A, WGARDENA, CALI, 90247, 4248618255"
B921002,"RANDALL, M, HERNANDEZ, 7526, KILGARHRY, AVENIDA, PICO, RIVERA, CALIF, 90660, 5622601303"
B921039,"JOHN, K, YOUNG, 384, APARTADO, JEFFERSON, AR, 72079, 5012633451"
B921058,"MIGUEL, H, MADARANG, 530, OXCEAN, AVE, PERRIS, CALIFORNICA, 92571, 9093333825"
B921062,"J, K, NEALON, 5962, E, GARLAND, PAVE, FRESNO, CA, 93727, 5591104874"
B921111,"S, S, SADRA, 4029, TFEMPLE, CITY, BLVD, SAN, DIMAS, CALIF, 91773, 9098457856"
B921198,"PABLO, R, THOMPSON, 12927, SPRING, BRANCH, D, BALCH, PRINGS, TEXAS, 75180, 9728472663"
B921206,"MARIA, MIGENES, 6343, KATRINA, PL, PALMDALE, CA, 93552, 6618753224"
B921207,"JANICE, V, HENDRIX, 720506, POST, BOX, ORLANDO, FL, 32872, 4073347885"
B921217,"LARHONDA, A, WAIBEL, 601, CYPRESS, STATION, DR, APT, 406, HOUSTON, TEXAS, 770J90, 7136205208"
B921228,"AMY, P, LENNONSMITH, 5899, SW, 16TH, ST, MIAMI, FL, 33155, 3052584800"
B921313,"R, M, CASTORA, 1827, XIMENO, A, 133, LONG, BEACH, CA, 90815, 5626873663"
B921329,"LORENA, WOODARD, 14150, PRAIRIE, AVE, APT, 115, HAWTHORNE, ALI, 90250, 4247181374"
B921332,"JORGE, AMEREAN, 749, S, TULIP, ST, ESCONDIDO, CA, 9025, 7602678138"
B921366,"E, B, CHRISTIAN, 6705, BEAMER, WAY, RIO, LINDA, CA95673, 9165227750"
B921372,"DENNIS, RUANO, 29972, GRANGER, PL, CASTAIC, CA, 91384, 6615837168"
B921376,"X, ATIENZA, 881605, POST, OFFICE, LOS, ANGELES, CA, 90009, 8188206638"
B921405,"TERESA, T, OOI, 10, BAKKXE, ST, HURLBURT, FIELD, VFLORIDA, 32544, 8505478184"
B921406,"CHRISTINE, M, BORWN, 14092, POLLARD, DR, LYTLE, CREEKCA, 92358, 9096311870"
B921420,"ISABEL, B, BATTES, 2359, WBURTON, TER, WELLINGTON, FLE, 33414, 5613063145"
B921448,"KELLEY, D, CARTRE, 6312, LANYDFAIR, DR, BAKERSFIEL, CALIFORNIA, 93309, 6617684336"
B921486,"MARCELO, GUY, WILCOX, 540, FLORIDAI, CLUB, BOULEVARD, NO112, ST, AUGUSTINE, FL, 32084, 9047185773"
B921584,"ELIZABETH, A, U, 707, PANOLA, DR, DALLAS, TX, 75241, 2142654876"
B921621,"JOEY, S, BENNETT, 1201, 8TH, APVNUE, W, LOT, E58, PALMETTO, FL, 34221, 9415423413"
B921644,"CONSUELO, CANO, 661111, APARTADO, ARCADIA, CALIF, 91066, 6265283451"
B921652,"LANH, K, HART, 7433, BIGWOOD, ST, HOUSTON, TX, 77016, 7133670026"
B921675,"SHARRON, A, LAUDERDALE, 119, LOWER, SUNSET, DR, SONORA, CA, 95370, 2097683451"
B921762,"TOMMY, ALAN, NOEL, 11548, FERN, LN, HANFORD, CALI, 93230, 5597000374"
B921783,"M, MILLMAN, 1057, GOLF, VIEW, ESATES, DR, ORANGE, CITY, FL, 32763, 3865254041"
B921807,"KRISTINA, D, CALIENES, 2815, HIGHWAY, 2, BONIFAY, FL32425, 8502078413"
B921819,"JASON, R, CHAVEZ, 45236, POST, OFFICE, SAN, DIEGO, CA, 921M45, 6193710564"
B921846,"MARIA, R, MANZVO, 884, MOONEY, AV, SAN, LORENZO, A, 94580, 5308356576"
B921886,"SHELLEY, S, RICHARDS, 3307, SPINDLETOP, CTQ, MANVEL, TEXAGS, 77578, 2816230402"
B921900,"DEBORAH, E, WAKENE, 1227, FRANKLIN, ST, JACKSONVILLE, FL, 32206, 9047608682"
B921910,"PERALTA, 11389, KAMLOOPS, ST, SYLMAR, CA, 91342, 8184423040"
B922082,"MARY, C, 6201, ERICE, ST, VENICE, FL, 34293, 9414177038"
B922109,"LADASHIA, M, WHITE, 11335, DOVERWOOD, DR, RIVERSIE, CA, 92505, 9094705340"
B922129,"THEOADORIA, E, LETTERIO, 2297, APARTADO, NATIONAL, CITY, CA, 91951, 6198137203"
B922213,"ANTHONY, HUERTA, 1908, SOUTH, GATOR, CIRC, CAPE, CORAL, FLA, 33909, 2394221318"
B922250,"KIBMERLY, D, MCNEILL, 1809, SE, CLARK, ST, BENTONVILLEY, AR, 72712, 4798445812"
B922284,"LUIS, F, REDDISH, 632, E, CENTER, ST, ANAHEIM, CALI, 92805, 7142724004"
B922290,"JAMIE, K, WYNN, 123, JORDION, WEST, HELENA, ARKANSAS, V72390, 8705728032"
B922336,"PATRICIA, A, TAYLOR, 27626, AZURITE, RD, BARSTOW, CA, 92311, 7604368774"
B922391,"ISABEL, P, BATTLES, 20810, ROSETON, AVNUE, LAKEWOOD, CALI, 90715, 5621183576"
B922445,"GLYNIS, C, AY, 845, DONOHOEST, EAST, PALO, ALTO, CA, 94303, 6501488587"
B922501,"NATHANIEL, A, TOMPKINS, 5201, 59TH, ST, SACRAMENTO, CA, 95820, 9168413154"
B922530,"JUDIHT, K, BLADWIN, 1070, EAST, WASHINGTO, AVNUE, APARTMENT, 17, ESCONDIDO, CA, 92025, 7601130780"
B922550,"JANICE, V, HENDRIX, 5314, BOX, JACKSONVILLE, FL, 32247, 9042360652"
B922577,"JOY, H, HINOJOSA, 2913, E, BAYLOR, ST, LUBBOCK, TX, 794038068577807"
B922585,"LESLIE, E, PADGETT, 224, ARK, DR, WANUCHULA, FL, 33873, 8635688242"
B922633,"MICHELE, A, K, 9625, TRUBA, AVE, SOUTH, GATE, CALIFORNIA, 9028H0, 3237800658"
B922672,"TERRLE, R, DOSS, 17565, 78TH, RD, N, LOXAHATCHEE, FLA, 33470, 5617005660"
B922766,"RACHELLE, B, HASHMI, 293357, CALLER, SACRAMENTO, CALIFORNIA, 95829, 9163272467"
B922881,"HAL, DTORRES, 770, LUIST, LANE, NAPLES, FL, 34104, 2392663518"
B922898,"JANICE, M, WALTON, 6323, HEATHERS, BPND, SAN, ANTONIO, TX, 78227, 2104054523"
B922921,"LIBERTAD, TORRES, 891810, OFFICE, BOX, TEMECUA, CA, 92589, 9095763226"
B922929,"OMAR, DWAIN, WHITTLE, 2944, NW, 51ST, TEPR, ARGATE, FL, 33063, 9542465436"
B922935,"KRISTINA, D, CALIENES, 16797, ALQUIN, SPRINGS, DRIVE, TALLAHASSEE, FL, 32310, 8502544021"
B922940,"DAVID, M, PUMA, 112, SHERYL, LYNN, DR, BRANDON, FLORIDA, 3350000000000, 8136745215"
B923050,"MARTIN, L, MYERS, 5708, DA, VINCI, WAY, SACRAMENTO, CA, 95835, 9163004486"
B923063,"CORINA, AHN, 1806, TAYLOR, V, SPRINGDALE, AR, 72762, 4798486482"
B923079,"TIM, L, COOLEY, 1618, SULIVAN, AVN, 3A74, DALY, CITY, CALIF, 94015, 6501487857"
B923093,"JOSEPH, C, RAMOS, 9340, NPW, 25TH, CT, SUNRISE, FL, 33322, 9548371328"
B923103,"REBECCA, D, PIETZ, 4366, PLANET, CIR, UNION, CITY, CALIF, 94587, 5301375775"
B923140,"DEBORAH, H, HERMOSILLO, 5635, CALL, BOX, DELTONA, FL, 32728, 4078040888"
B923141,"ISMENIA, H, MOONEY, 11325, ALMEDA, GENOA, ROAD, HOUSTON, TX, 7703, 7134638755"
B923199,"BARBERY, L, LANTRIP, 6114, RANER, DR, ORZLANDO, FL, 32810, 4074476862"
B923212,"KIMBERLY, D, MCNEILL, 41241, ACACIA, AVE, HEMET, CALIF, 92544, 9091062238"
B923253,"ANGEL, SINCLAIR, 4417, BACCARAT, DR, GADRLAND, TEXAS, 75043, 9723121100"
B923272,"KEVIN, A, TAYLOR, 11110, NOBILITY, DR, STAFFORD, TX, 77477, 2813250167"
B923292,"VIRGIL, SOGOL, 137, BRADWICK, CRCL, DEBARY, FLORIDA, 3213, 4074413508"
B923461,"DOMINAG, S, BOWDEN, 6154, GOLDENROD, LN, RIVERSIDE, CA, 92504, 9093423055"
B923581,"ESTHER, J, MELANCON, 7756, SURREY, LN, OAKLAND, CA, 94605, 5301708082"
B923631,"GEORGE, AMEREAN, 814, MILANO, CIR, APARTMENT, 301, BRANDON, FL, 335118134564132"
B923639,"MILLY, M, DURAN, 34328, HEATHER, RIDGE, CT, LAKE, ELSINORE, CA, 92532, 9097842131"
B923654,"M, HINCKLEY, 2672, FIGUEROA, BLVD, APT, C, SAN, DIEGO, CA, 92109, 6192477665"
B923666,"LEISA, K, PUNO, 358, POST, BOX, CONROE, TEXAS, 77Q305, 9368635837"
B923678,"ISMENIA, H, MOONEY, 608, KERRY, ST, CROWLEY, TEXAS, 76036, 8176284800"
B923693,"LOUIS, DICKS, 4720, MATADOR, XTRAIL, AMARILLO, TEXAS, 79109, 8063357616"
B923717,"ELLA, M, PENROSE, 5812, CALL, BOX, EUREKA, CA, 95502, 7078558783"
B923762,"MICHELLE, D, OSPINA, 610, BRIAN, CIRCL, MARYESTHER, FL, 32569, 8504734875"
B923816,"JOY, H, HINOJOSA, 4444, DOUBLEF, OAK, LN, FORTWORTH, TX, 76123, 8175232700"
B923834,"JENNY, D, BCHECH, 13199, N, HIGHWAY, 279, HIWASSE, ARKANSAS, 72739, 4797614154"
B923853,"TORIA, L, THOMAS, 205, ASH, D, CONVERSE, TX, 78109, 2101431617"
B923869,"PAO, D, THORNTON, 13607, TETHERLDINE, TRAIL, ORLANDO, FLA, 32837, 4075823352"
B923921,"V, SOGOL, 137, BRADWICK, CQIRCL, DEBARY, FLORIDA, 32713, 4074413508"
B923942,"ALLEN, ERNESTO, GONZALEZ, 516, PENDXLETON, PLACE, VENICE, FL, 34292, 9411526585"
B923968,"ITAI, L, A, 18486, NORTHRIDGE, DR, SALINAS, CA, 93906, 8318370155"
B923996,"MARIA, S, BAUER, 730127, BOX, ORMOND, BEACH, FLA, 3217, 3862313677"
B924046,"WALTER, E, GARRISON, 1857, W, 24TH, ST, APARTMENT, 1, LOS, ACNGELES, CA, 90018, 8185640888"
B924060,"ANTHOYN, HUERTA, 3424, SNOWDEN, AVE, LONG, BEACH, CA, 90808, 5627780644"
B924147,"STACEY, ROBRETS, 1870, NE, 48TYH, STR, APT, 343, POMPBANO, BEACH, FL, 33064, 9548475146"
B924148,"SONIA, G, YDICKEY, 712, LAKE, GROVE, DR, LITTLE, ELM, TX, 75068, 9721053320"
B924165,"L, GACRIA, 801, SUGARBUSH, LN, BURKBURNETT, TX, 76354, 9402860407"
B924203,"CARLOS, E, RALSTON, 3888, ROCKIFIELD, CT, CARLSBAD, CA, 92010, 7601831443"
B924240,"RICAROD, GINARD, 417, ORCAS, S, MORRO, BAY, CALI, 93442, 8056104464"
B924242,"MAIDDI, W, BLACMKON, 9414, PR, 9908, PONDER, TEXAS76259, 9404181161"
B924248,"KARLESHA, M, OEWN, 361, NE, 116TH, ST, MIAMI, FL, 33161, 3052472018"
B924283,"OLGICA, ADLER, 8118, GLADE, AVE, CANOGA, PARK, CA, 91304, 8185778466"
B924345,"RICAHRD, BCHECH, 82, HOOT, OWLU, HOLW, CRAWFORDVILLE, FLA, 32327, 8502025766"
B924359,"BETH, ABURTO, 2929, CALL, BOX, UNION, CLITY, CA, 94587, 5307532645"
B924370,"W, E, GARRISON, 1857, W, 24TH, ST, APARTMENT, 1, LOS, ANGELES, CALI, 9001, 8185640888"
B924377,"T, SANDERS, 6975, CASA, DEL, STE, WAY, SACRAMENTOV, CA, 95828, 9168405145"
B924485,"BETHANY, M, EVELETH, 11023, EMERY, STRT, APT, F, EL, MONTE, CA, 91731, 6267155054"
B924584,"OYLANDA, E, SEYMOUR, 36463, CHRISTINE, ST, NEWARK, CA, 94560, 5308368274"
B924608,"RODNEY, M, BRACKLE, 1737, APARTADO, HEALDSBUNRG, CA, 95448, 7076717718"
B924679,"MARTIN, L, MYERS, 5708, DA, VINCI, WAY, SACRAMENTO, CALIF, 95835, 9163004486"
B924680,"PAULA, T, TRANT, 421136, OFFICE, BOX, KISSIMMEE, FL, 34742, 4071814255"
B924764,"B, T, MARES, 1256, 3RYD, AV, APT, 18, CHULA, VISTA, ALIF, 91911, 6193562852"
B924781,"JAIME, I, ESTRELLA, 1005, NW, 7TH, ST, GRAND, PRAIRIE, TX, 75050, 9724061817"
B924802,"T, WHITIG, 400, ALAMEDA, DEL, PRADO, APT, G, NOVAGTO, CALIFORNIA, 94949, 4155560510"
B924805,"PAUL, G, RAYMOND, 504, CALLER, BOD, TX, 76023, 9405647580"
B924813,"KYLE, M, LEWIS, 16044, CALLE, DEL, PASJE, IRWINDALE, CA, 91706, 6263665708"
B924861,"ELIZABETH, ABURTO, 48305, ALKAN, CIRC, PALM, DESERT, CA, 92260, 7603252111"
B924880,"ALLAN, WAYNE, JOSLIN, 85, HARTUNG, LN, SOMERSET, TEXAS, 78069, 8306626808"
B924928,"DONALD, E, EECE, 8201, TONE, MAIN, DRIVE, APT, 1426, PLANO, TX, 75024, 9727748516"
B925000,"TAMMIE, WHITING, 6038, REVOLUTIN, LANE, CITRUS, HEIGHTS, CA, 95621, 9162485675"
B925039,"R, CHANG, 1101, ST, ST, FAIRFIELD, CA, 94533, 7072731761"
B925060,"LARHONDA, A, THOMAS, 225, WILOW, CREEK, LN, FORT, WORTH, TX, 76134, 8171740514"
B925063,"DAYRO, DE, MARTINEZ, 10224, MANORVILLE, DRIV, JACKSONVILLE, FL, 3221, 9045273260"
B925070,"ERICH, DURAN, 34328, HEATHXER, RIDGE, CT, LKE, ELSINORE, CA, 92532, 9097842131"
B925086,"ESTHER, J, MELANCON, 7756, SUREY, LN, OAKLAND, CA, 94605, 5301708082"
B925093,"ELAINE, GARCIA, 8433, BOX, POGRT, SAINT, LUCIE, FLA, 34985, 7722430120"
