OutRecID,FirstName,MiddleName,LastName,StreetNumber,StreetName,StreetSuffix,UnitType,UnitNumber,City,State,ZIP,MailType,MailAddr1,MailAddr2,MailCity,MailState,MailZIP,SSN,DOB
A100008,Jose,,REYES,15327,HAMPTON,Cir,,,"Houston,",TX,77071,,,,,,,,19690425
A102772,Joseph,,Reyes,,,,,,Houston,TX,77071,PO BOX,04857,280034,HOUSTON,TX,77228,132-79-8413,
A106120,damien,,garcia,15327,HAMPTON,CIR,,,houston,TX,77071,PO.BOX,4857,28O034,houston,TX,77228,,
A106290,MICHEL,,FIGUEROA,15111,Freeman,Ave,Unit,80,Lawndale,CA,90260,"po,box",71749,804,LAWNDALE,CA,9026O,152828669,1965-07-26
A105749,Patty,A.,Moreira,15111,Freemn,Avenue,Un.,80,LAWNDALE,ca,90260,PO BOX,71749,804,Lawndale,CA,90260-0000,152-82-8669,07/26/1965
A101885,P.,A,Moriera,15111,FREEMAN,AVE,UNIT,80,La Wndale,CA,92060,P.O. Box,71749,804,LAWNDLE,,90260,,19650726
A103281,Patricia,A,Moreira,15111,FREEMAN,,,,"LAWNDALE,CA",,90260,,,,,,,152-82-8669,
A107086,PATRICA,,MORIERA,15111A,FREEMAN,AVE,UNIT,80,LAWNDALLE,CA,9026O,PO BOX,71749 ,,LAWANDALE,CA,90260,152-82-8669,19650726
A103239,SYLVIA,,RAMIREZ,800,Chase,AVE,apt.,C,"El Cajon,",CA ,9202O,P O BOX,2898,20791,"EL,CAJON",CA,92021,152-82-8669,19650726
A102728,Patti,A,Moreira,800C,CHASE,AVE,,,ELCAJON,CA,92020,POBOX,2898,20791,ELCAJON,,92021,,1965-07-26
A102669,P.,A,Moreira,800,CHASE,AVENUE,APT,C,EL CAJON,CA,92021,po box,2898,,,CA,92021,152828669,19650726
A101635,Patricia,,MOREIRA,0800,CHASE,AVE,APT,C,EL CAJON,CA,92020,PO BOX,2898,20791,EL CAJON,CA,92021,152-82-8669,
A102713,Patrisha,A,Moriera,800,Chase,,,,EL CAJON,CA,92020,PO BOX,2898,20971,EL CAJON,CA,92021,,19650726
A101840,MARIA,,GARZA,,CHASE,AVE,,,ElCajon,CA,92020,,,,,,,152-82-8669,
A103176,Patricia,A,Moreira,1268,25TH,,,,"Los,Angeles",CA,90011-0000,,,,,,,,19650726
A106871,PATRICIA  ,,MOREIRA,1268 ,25TH,ST,,,LOS ANGELES,CA,9001I,,,,,,,152-82-8669,
A106492,Karena,,Hernandez,11268,25TH,ST.,,,"LOS,ANGELES",CA,90011,,,,,,,152-82-8669,07/26/1965
A103277,P.,A,Moreira,1268,25TH,ST,,,LOSANGELES,CA ,90011,,,,,,,152828669,19650726
A106704,Patricia,,Moreira,1268,25TH,St,,,"Los Angeles,",CA,90011,,,,,,,,19650726
A106238,Jose,L,Kohlenburg,8622 ,Parada,Ct,,,Roseville,CA,95747,,,,,,,152834542,19550809
A102392,J.,L.,Kohlenberg,8622,PARADA,CT.,,,"Roseville,CA",,95747-0000,,,,,,,,08/09/1955
A101342,JOE,L,KOHLENBERG,08622,PARADA,CT,,,ROSEVILL,CA,95747,,,,,,,,19550809
A105486,JOSE,,KOHLENBERG,8622,PARADA,,,,Roseville,CA,95747,,,,,,,152-83-4542,
A103224,Jose,L,Kohlenberg,8622,Prada,Ct,,,Roseville ,CA,957471,,,,,,,152-83-4542,19550809
A105524,Patricia,A.,Kohlenburg,516K,BURGUNDY,ST,,,DELRAY BEACH,FL,33484,PO BOX,14496,460483,DELRAY BEACH,FL,33448-0000,,19650726
A106621,P.,,Kohlenberg,516-K,Burgundy,,,,DelrayBeach,FL,33484,,,,,,,152-82-8669,19650726
A101001,KIMBERLY,,MARR,516-K ,BURGUNDY,ST.,,,"DELRAY,BEACH",F1,33484,P O BOX,14496,,DELRAY BEACH,,33448,152-82-8669,19650726
A102053,JEAN,W,CONCANNON,516-K,Burgundy,ST,,,"Delray,Beach",FL,33484,POBX,14496,460483,Delray Beach,FL,33448,152-83-4542,08/09/1955
A106594,J.,L,Kohlenburg,516K,BURGUNDY,,,,DelrayBeach,FL,33484,,,,,,,152834542,19550809
A106641,JOSE,L,KOHLENBERG,516-K ,BURGUNDY,ST,,,DELRAY BEACH,FL,33484-0000,PO BOX,14496,460483,DELRAY BEACH,FL,33448,,
A102133,Jose,L,Kohlenberg,516-K,Burgundy,St,,,Delray beach,FL,33484,PO BOX,14496 ,460483,DELRAY BEACH,FL,33448,152-83-4542,19550809
A103356,Patricia,A,Kohlenberg,7516,Savannah,Ln,,,Tampa,FL,33637,PO BOX,1885,76972,Tampa,Fl,33675,152828669,19650726
A103968,Patti,A,Kohlenberg,07516,SAVANNAH,LN.,,,TAMPA,FL,33637-0,P0 BOX,1885,,TAMPA,FL,33675,,07/26/1965
A105778,MARIA,,MESNARD,7516,Savanah,Ln,,,"TAMPA,FL",,33637,,,,,,,152-82-8669,
A106455,Patrica,A,Kohlenberg,7516,SAVANNAH,LN,,,Tampa,FL,33637,po box,1885,76972,Tampa,FL,33675,,19650726
A102108,P.,A,Kohleneberg,7516,SAVANNAH,LN,,,Tampa,FL,33637,PO. BOX,1885,76972,TAMPA,FL,33675,152-82-8669,19650726
A100834,Jose,l,KOHlENBERG,7516,Savannah,Ln,,,Tampa,FL,3363,PO BOX,1885,76972,TAMpa,FL,33675,152834542,1955-08-09
A105247,Jos3,,Kolenberg,7516,svannah,LN,,,TAMPA,FL,33637,p o box,1885,76972,tamPA,FL,33675,152-83-4542,19550809
A102917,J.,,Colenberg,7516,SAVANNAH,LANE,,,Tampa,FL,3367,POBox,,,,,,152-83-4542,
A106268,Joe,L.,KOHLENBRG,751 6,Savanah,LN,,,TAMPA FL,FL,33637,"po,bo",1885,7692,TAMPA,FL,33675,,55-08-09
A105014,J0SE ,L,KOLHENBERG,07516,SAVANNAH,LN,,,Tampa,Florida,33637,PO-BOX,1885,76972,,,,1528-34542,19550809
A100218,JOSEPH,,KOHLENBERG,7516,SAVNNAH,LN.,,,tampa,FL,33637-,pobox,,,Tampa,FL,33675A,152-83-4542,1955/08/09
A101105,Patricia,a.,Kohlenberg,6691,128th,Ter,,,Williston,FL,32696,,,,,,,152828669,1965-07-26
A103808,PAT.,,KOHLENBREG,6691,128 TH,TR,,,"WILLISTON,FL",FL,3269,,,,Williston,FL,,152-82-8669,
A106793,PATRICA,,KOLENBERG,6691,128th,,,,WILLISTON,FL,32696,,,,,,,152-82-8669,1965/07/26
A106708,Jose,,CASTILO,06691,128TH,TER.,,,Williston,FL,3296,,,,"Williston,FL",Florida,32696,15282866,07/26/1965
A105090,patrisha,A,Kohlenberg,66911,128TH,,,,williston,fl,32696,,,,,,,,196507
A106430,PATTY,,COLENBERG,6691,128th,Ter,,,"Will,iston",FL,32696,,,,WiLListon,Fl,,152-82-86699,1965-07
A106858,Jose,L.,Kohlenberg,6691,128th,Ter,,,Williston,FL,32696,,,,,,,152834542,1955-08-09
A105870,J.,,Kolenberg,06691,128TH, ,,,wiliston,fl,3269,,,,,,,,1955
A100927,JOSE,,COLENBERG,6691,128 TH,Ter.,,,WILLISTON FL,FL,32696-,,,,Williston,FLA,32696 ,152-83-4542,19550809
A100214,JO,L,KOHLENBERG,6691-,128th,TR,,,WILLISTON,FL,32696,,,,,,,152-83-4542,
A103903,Jose L.,,KOLENBERG,6691,128th,TEr,,,"Will,iston",FL,32696,,,,,,,152-83-454,1955/08/09
A106534,dawn,L,Smith,11143,stoney point,Ln,,,jacksonville,Fl,32257,,,,,,,170-87-6082,1947-08-12
A102009,DAWN,,SMITHE,1114 3,StoneyPoint,LN.,,,"JACKSONVILLE, FL",FL,32257-,,,,,,,170-87-6082,47-08-12
A102294,D. L.,,Smith,11143,STONEY PNT,LN,,,JACKSONVILLE,FLA,32257,,,,,,,10-87-6082,1947/08/12
A103591,DAWN L,,Smth,1143,STONNEY POINT,LN,,,Jacksonville,FL,3225A7,,,,,,,170876082,19470812
A101090,Donna,L.,Smith,11143,STONEYPOINT,LANE,,,Jacsonville,FL,32257,,,,,,,,1947
A100558,D.Smith,,Smth,11143,Stony Point,,,,"JACKSONVIL,FL",Fla,32257,,,,,,,170-87-6082,8/12/1947
A102644,Jose,L.,Kohlenberg,440,County Rd 3570,,,,China Spring,TX,76633,,,,,,,170-88-8630,19430228
A102581,JOE,,KOHLENBERG,0440,COUNTY ROAD 3570,,,,"CHINA,SPRING",Texas,7663,,,,,,,170-88-8630,43-02-28
A106275,J.L.,,Kolhenberg,440,COUNTY RD 357O,,,,CHINA SPRING,TX,76633,,,,,,,170888630,
A103162,jose,,kohlenberg,1301,fairbanks,dr,Apt,A,austin,TX,78752,,,,,,,170-88-8630,1943-02-28
A106283,JOE,L.,KOLENBERG,1301A,FAIRBANKS,DR.,,,AUSTN,TX,78725,,,,,,,170-88-8630,
A104234,J. L.,,Kohlenberg,1301,FaIRbanks,DR,#,A,"Austin,TX",TX,78752,,,,,,,178-08-8630,194302
A104001,JOSEPH,,KOHLENBURGH,1301,FAIR BNKS,DR,#,A,AUSTIN,TX,78752-,,,,,,,1708808630,1943/02/28
A103238,JOSE,L.,KOH LENBERG,1301,FAIRBANKS,DR,#APT.,A,Austin,TX,78752,,,,,,,,19430228
A106401,JOSE,,KOHLENBERG,1301,FAIRBANKS,DR,#,A,AUSTIN,TX,78752,,,,,,,170-88-8630,
A102361,Jose,L.,Kohlenberg,6903,Maidstone,,,,Pasadena,TX,77505,,,,,,,170-88-8630,19430228
A100569,RICHARD,,MURPHY,06903,MAIDSTONE,,,,PASADENA,TX,7750A5,,,,,,,170-88-8630,
A105408,J.L.,,KOHL ENBERG,6903,Maidsone,,,,"PASADENA,TX",TEXAS,77505,,,,,,,,1943-02-28
A104769,DAWN,L.,KOHLENBERG,8026,CHOLO,TRL,,,JACKSONVILLE,FL,32244,PO BOX,4285,5314,JACKSONVILLE,FL,32247,170-87-6082,1947-08-12
A106913,DONALD,,HERNANDEZ,8026,Cholo Trail,,,,"Jax,FL",FL,3224,p0 box,4285,,Jacksonville,FL,,170-87-6082,19470812
A106904,D. L.,,Kohlneberg,80261,CHOLO,TRL,,,JACKSONVILLE,Fla,32247,pobox,4285,,Jax,FL,32247-,170876082,
A100261,Dawn L.,,KOHLENBREG,8026,CH0L0,TRL.,,,jacksonVILLe,FL,32244,POBOX,4285A,5314,JACKSONVILLE,FL,32247,170-87-6082,47-08-12
A102127,DAWN L,,KOHENBERG,8026,CHOLO,TRL,,,Jacksonville,FL,32244,,,,,,,,194708
A103971,Jose,L.,Kohlenberg,8026,CHOLO,TRL,,,Jacksonville,FL,32244,PO BOX,4285,5314,Jacksonville,FL,32247,170-88-8630,1943-02-28
A106712,JOE,,Kohlneberg,08026,CHOLO,Trl,,,"Jax,Fl",FL,32244-,pobox,4285,5314,JACKSONVILLE,FL,32247,170888630,194302
A101713,J.,,Kolhenberg,80266,CHOLO,,,,"Jacksonville,FL",FLA,3224,,,,,,,170-88-8630,
A104928,Jose L,,Kohlenberg,8026,CHOLO GUIA,TRL,,,Jacksonville,FL,32244,,,,,,,,19430228
A101591,JOSEPH,L.,KOH LENBERG,8026,CholO,TLR,,,JACKSNLLE,FL,32244,P0 BOX,4285,5314,JACKSONVILLE,FL,32247A,170-88-8630,1943/02/28
A107172,DAWN,L.,KOHLENBERG,3017,US HWY 1,,,,MIMS,FL,32754,PO BOX,47001,956,MIMS,FL,32754,170-87-6082,1947-08-12
A106974,JO,Daniel,Polanco ,03017,US HIGHWAY 1,,,,"Mims, Fl",Fla,32754-,pobox,47001,,MIMS,FLA,,,19470812
A101098,D.L.,,Kolhenberg,3017,US HWY1,,,,Mims,FL,3275,P O B O X,47001 ,956,"MIMS,FL",FL,32754-1,170-87-6082,1947/08/12
A104358,DAWN L,,KOHENBRG,3017-,US HWY 1,,,,MIMS FL,FL,32754,POBOX,47001,,MIMS,FL,32754A,17087-6082,47-08-12
A103683,Don,L.,Kohlenberg,3017,US HWY 1,,,,mims,fl,32754,,,,,,,170-87-6082,1947
A102315,Jose,L.,Kohlenberg,3017,US HIGHWAY 1,,,,Mims,FL,32754,PO BOX,47001,956,Mims,FL,32754,170-88-8630,1943-02-28
A102275,JOSE,,KOLHENBERG,30171,US HWY1,,,,MIMS,Fla,3275,POBOX,47001,,mims,fl,32754,17088-8630,
A104299,J.L.,,Kolhenberg,3017,US hwy 1,,,,"Mims,FL",Fla,32754-,P O B O X,470 01,956,MIMS,FL,32754A,170-88-8630,194302
A103108,dawn,L.,kohlenberg,500,49th,ave,,,ocala,FL,34471,,,,,,,170-87-6082,1947-08-12
A102389,DAWN L,,KOHLENBURG,0500,49TH,Ave.,,,OCALA FL,FLA,34471,,,,,,,170-87-6082,47-08-12
A106339,D.,,Kolhenberg,500A,49th Av.,,,,Ocala,FL,3447,,,,,,,170-87-608,1947
A104691,Dawne,L,Kohlenberg,500,49th,Ave,,,"ocala,fl",FL,34471A,,,,OCALA,FL,34471,,19470812
A101551,DAWN,,KOHL ENBERG,500,49TH,AVE,,,O CALA,FL,34471,,,,,,,170876082,1947/08/12
A106653,DAWN L.,,KOHLENBERG,500,49th avenue,,,,"Oc,ala",FL,34471,,,,,,,170-87-6082,
A100625,Jose,L.,Kohlenberg,500,49th,Ave,,,Ocala,Fl,34471,,,,,,,170-88-8630,1943-02-28
A106607,J. L.,,KOH LENBERG,500,49 TH,AVE.,,,OCALA ,FL,34471,,,,,,,170888630,
A101143,JOSE,,KOLENBERG,500,49th,AV,,,"Ocala,",FL,3447I,,,,,,,,19430228
A102519,Jose,L,Kohlenberg,45570,Sunbrook,Ln,,,"La,Quinta",CA,92253,PO BOX,5501,1056,La Quinta,CA,92247,170-88-8630,1943/02/28
A106865,KARIA,,ESPINOZA,45570,SUnbrok,LN,,,LA QUINTA,CA,92253,POBOX,5501-1056,,LAQUINTA,C4,92247A,170888630,19430228
A100590,JOE,,KOLENBERG,45570,Sunbrook,Ln.,,,La Quinta,CA,92253,P O BOX,5501,1065,LaQuinta,CA,92247,,43-02-28
A102677,JOSE,L.,KOHLENBERG ,45570 ,SUN BR00K,LN,,,LA QUINTA ,CA,92553,,,,,,,170-88-863O,19430228
A101273,Jose L,,KOLEMENBERG,4557O,Sanbrook,LN,,,la quinta,ca,92253,POBX, 5501,1056,"la,quinta",ca,92247,170-88-8630,
A101652,J.,L.,KOHLENBURG,45570,SUNBROOK,Ln,,,LA QUINTA,CA ,92253 ,PO BO,550I,,LA QUNTA,CA, 92247,170-88-8630,1943
A101790,ELMA,,Michael,2718,GRANITE CREEK,DR.,,,Leander,TX,78641,,,,,,,173894859,05/31/1912
A104972,Elma,,Micel,2718,Granite Creek,Dr,,,LEANDER,tx,78641-,,,,,,,173-89-4859,
A106253,E.,,MICHAEL,2718,GRANIT CREEK,DR,,,Leander ,TX,7864I,,,,,,,,1912-05-31
A101339,ELMA,,MICHAELS,2718,GRANITE,CRK DR,,,LEANDER,TX,78641,,,,,,,173-98-4859,19120531
A103319,ELMA ,,MICHAEL,271 8,GRANITEE CREEK,,,,LEANDER,TX,78641,,,,,,,173894859,12/31
A105432,Elma,,MICHAEL,2718,GraniteCreek,Drive,,,Le ander,TX,78641,,,,,,,173-89-4859,1912053
A105912,ELMA,,MICHAEL,9468,IRONWOOD,Dr,,,FRISCO,TX,75034,,,,,,,173-89-4859,1912-05-31
A105095,"M,aria",Middleton,Savoy, 9468,IRON WOOD ,DR,,,"FRISCO,",TX,75034,,,,,,,,19120531
A102880,ELMA,,MICHAELS,9468,IRONWD,DR,,,FRISCO,TX,7503I,,,,,,,173-89-4859,
A106079,Jose,,Mendoza,912,Graaf,Ave,APT,B,RIDGECREST,CA,93555,,,,,,,173-98-2866,1916-08-31
A105028,J.,,MENDOZA,912,GRAFF,AVENUE,Apt,B,RIDGEC REst,ca,93555,,,,,,,,1916
A103248,JOES,,MENDOZA ,912A,GRAAF,AVE,,,RIDGECREST,CA,93555,,,,,,,173-98-2866,08/31/1916
A104653,JOSE,,MENDOZA,912,GRAAF,AVE,APT,B,RIDGECREST,Calif.,93555,,,,,,,,19160831
A106029,JOSE,,MENDOZA,116,GHORMLEY,AVE,,,OAKLAND,CA,94603,,,,,,,173-98-2866,1916-08-31
A103340,J.,,MENDOZA,11G, GHORMLY,AV,,,OAKL AND,CA,94603 ,,,,,,,,19160831
A106061,JOSEE,,MEDOZA,116,GHORMLEY,,,,OAKLAND,CA,946O3,,,,,,,173-98-2866,
A101053,JOSE,,MENDAZA,116,GHORMLEY,AVE,,,OAKLAND,CA,94603,,,,,,,,8/31/1916
A101253,JOSE,,MENDOZA,116,GHORMLEY,AVE.,,,OAKLAND,CA,,,,,,,,173-98-2866,19160831
A100361,JOSE,,MENDOZA,5310,CLIPPER,CT,,,ROCKLIN,CA,95765,,,,,,,173-98-2866,19160831
A102718,JOSEPH,,MENDOZA,531O,CLPIPER,Ct.,,,ROC KLIN,CA,95765,,,,,,,,08/31/1916
A106867,JOE,,MANDOZA,3510,CLIPPER CT,,,,ROCKLIN,CA,95765,,,,,,,173-98-2866,
A102156,JOSE,,MEN DOZA,5310,CLIPPER,CT,,,ROCK LIN,CA,9576S,,,,,,,173-98-2866,19160831
A101589,J.,,MENDOZA,5310,CLlPPER,CT,,,ROCKLIN,ca,95765,,,,,,,,1916
A101274,JOSE,,MENDZAA,5310,CLIPER,CT,,,ROCKLIN,CA,,,,,,,,173-98-2866,19160831
A106629,Elma,,MENDOZA,540,PARK,DR,APT,102,Miami,FL,33172,PO BOX,731,430115,Miami,FL,33243,173-89-4859,19120531
A103961,E.,,MENDOZA,54O,PARK DR,,APT.,102,"miami,",FL,33172,POBO X,0731,430115 ,miami, FL,3243,173-89-4859,
A102496,ELMA,,MENDO ZA,540,PRAK,DR,,,MIAMI,FL,33172,PO BOX,731,430115,MIAMI,FL,B3243,,05/31/1912
A105440,ELMA,,MENDOZA,540,PARK,DR,APT,102,"Miami,",Fl,33172,po box,0731,430115,miami,fl,33243,173-89-4859,1912
A104802,Elma,,MENBOZA,540,PARK,DR,,,Miami,FL,3317Z,,,,,,,173894859,1912053
A104069,E,,MENDOZA,540 ,PARKDR,,,,MIAMI,FL,33172,,,,,,,173-89-4859,
A103820,JOSE,,MENDOZA,540,PARK,DR,APT,102,MIAMI,FL,33172,PO BOX,731,430115,MIAMI,FL,33243,173-98-2866,19160831
A101943,J. ,,MENDOZA,540,PARK,DR,APT,IO2, M IAMI ,FL,33172,P0 BOX,731,430115,MIAM1,FL,3324I,,08/31/1916
A104262,JOE,,MENDOZA,540,PARK,DR.,,,MIAMI,FL,33172,P.O.BOX,731,430115,MIAMI,FL,33243,173-98-2866,19160831
A102838,ELMA,,MENDOZA,622,FLUME,CT,,,LONGWOOD,FL,32750,,,,,,,173-89-4859,19120531
A102797,CYNTHIA,,FIGUEROA,622 ,FLUME ,CT,,,Longwood,FL,32750,,,,,,,,1912-05-31
A105770,REFUGIO,ALLEN,POLLARD,62 2,FLUME,CT,,,LONGWOOD,fl,32750,,,,,,,173894859,191205
A102122,ELMA,,MENDOZA,622,FLMUE,CT,,,LONGWOOD,FL ,3275O,,,,,,,173-89-4859,
A101340,JOSE,,MENDOZA,622,FLUME,CT,,,LONGWOOD,FL,32750,,,,,,,173-98-2866,19160831
A104099,J.,,MENDOZA,622,FLUME CT,,,,LONGWOOD,FL,32750,,,,,,,,8/31/1916
A103214,JOSEPH,,MENZA,622,FLUME,CT,,,Langwood,FL,32750,,,,,,,173-98-2866,1916
A102432,JOSE,,MENDOZA,622,FLUME,CT,,,LONG WOOD,FL,32750,,,,,,,173-98-2866,
A105336,JOSE,,MENNDOZA,622,FLUME,CT,,,LONGWOOD,FL,3275O,,,,,,,173-98-2866,19160831
A100981,ELMA,,MENDOZA,2014,QUEEN,AVE,,,SEBRING,FL,33875,,,,,,,173-89-4859,19120531
A101664,E.,,MENDOZA,2014,QUEEN,AVENUE,,,SEBRING,FL,33875,,,,,,,173894859,
A105867,ELMA,,MENDOZA ,2014,QUEEN,AVE,,,SEBRING,FL,3387S,,,,,,,,05/31/1912
A104311,ELMA,,MEND0ZA,2014,QUEEN,AVE,,,Sebring,FL,33875,,,,,,,173-89-4859,1912
A105229,whitni,,grahsm,2014,Queen,Ave.,,,SebrinG,FL,33875-,,,,,,,173982866,1916-08-31
A102027,D.,,GALVEZ,2014,QUEEN,,,,SEBRING,FL,33875,, ,,,,,173-98-2866,
A103119,DEBRA SCHERER,,Williams,2014,QUEEN ,AV,,,SEBRING,FL,3387S,,,,,,,173-98-2866,19160831
A104500,J.,,MENDOZA,2014,QUEEN,AVE,,,SEBRING,FL,33875,,,,,,,,1916
A103133,JOSE,,MENDOSA,2014,QWEEN,AV,,,SEBRING ,Fl,33875,,,,,,,173-89-2866,19160831
A106929,Joyce,,BONILLA,3145,Celeste,Dr,,,RIVERSIDE,ca,92507,,,,,,,127244740,01/01/1900
A103139,JOYCE,,BONILLA, 3145,seleste,DR,,,RIVERSIDE,CA,9250,,,,,,,127-24-4740,
A100795,J. BONILLA ,,,3145,CELESTE,,,,riverside ca,,92507,,,,,,,127-24-4740,1900
A105351,joys,,BONILLA.,3145,CELESTE,DR.,,,RIVERSIDE,CA,92507-,,,,,,,,19000101
A106697,JOYCE,,BONILA,3154,CELESTE,DR,,,RIVERSIDE,CA,92507,,,,,,,127244740,19000101
A104455,Joyce,,Bonilal,3145,CELESTE,DR,,,RIVERSIDE,CA,92507,,,,,,,127-24-4740,1900
A101055,Joyce,,Bonilla,5446,ROMAINE,ST.,APT,6,Los Angeles,ca,90038,po box,503,881605,Los Angeles,ca,90009,127244740,19000101
A103620,J. Bonilla,,,5446,ROMANE ,ST,APT,06,LOS_ANGELES,CA,90038,P0 BOX,503,881605,LOS ANGELES,CA,90009,,1-1-1900
A101125,Joyce,,BONILA,5446,ROMAINE,,,,LOS ANGELES,CA,90038,PO BOX,503,,,,,127-24-4740,1900
A104624,joy,,BONILLA,5446,ROMAINE,ST,apartment,6,LOs Angeles,CA,90038-,PO BOX,503,881605,Los Angeles,CA,90009,127244740,19000101
A103818,JOYCE ,,BONILLA,5446 ,ROMAINE,ST,APT.,6,L.A.,CA,90038,POBOX,503,881605,LA,CA,90009,127-24-4740,19000101
A105651,JOYCE,,BONILLA,5446,ROMAINE,ST,APT,6,LOS ANGELES,Calif.,9003,,,,LOS ANGELES,,,127-24-4740,19000101
A103868,Maria,,SOSA,2000,DEER VALLY,RD,APT,423,SAN RAFAEL ,CA,94903,PO BOX,50388 ,9707,SAN RAFAEL,CA,94912,,19070626
A100609,J. ARTIS,,,2500, DEER VALLEY,RD.,Apt,0423,"SAN,RAFAEL",CA,94903,PO BOX,50388,,,,94912,127-24-6048,19070626
A101139,JEREMY,,ARTIS,2500,DEERVALLEY,,APPT,423,SAN RAFAEL,,94903A,,,,,,,127246048,1907-06-26
A101969,Jeremy,,ARTIS,2180,Forest,Ln.,,,Anaheim,CA,92804,PO BOX,11102,8242,Anaheim,CA,92812,127246048,19070626
A105584,Jermy,,Artiss,2180,FOREST,,,,ANAHEIM,CA,928O4,P0 B0X,1102,8242,ANAHIEM,CA,92821,,19070626
A101781,ROBERT,,DIAZ,2180,FOREST,LN,,,ANAHEIM,CA,92804 ,PO BOX,,8242,ANAHEIM,CA,92812,127-24-6048,1907
A105306,JoycE,,ARTIS,1668,Avenue 46th,,,,los angeles,ca,90041,po box,503,881605,los angeles,ca,90009,127244740,01/01/1900
A105577,J. ARTIS,,,1668 ,AVE 46TH,,,,Los Angeles,CA ,90041,P O Box,503 ,881605,Los Angeles ,CA,90009,127-24-4740,19000101
A104693,JOYCE,,ARTIS,1668,AVENUE 46TH,,,,LOS ANGELES,CA,90041,POBOX,503,881605,,CA,90009,,1900
A100763,Joyce,,Artis,1668,Aveneu 46th,,,,"Los,Angeles",CA,90041-,PO BOX,503,881605,LOS ANGELES,CA,90009,127244740,19000101
A106479,Jeremy,,ARTIS,1668,Avenue 46th,,,,los angeles,ca,90041,po box,503,881605,los angeles,ca,90009,127246048,19070626
A106370,JEREMY,,ARTIS,1668,AVENEU 46TH,,,,LOS ANGELES,CA,90041 ,PO BOX,503,881605,LOS ANGELES ,CA,90009,,19070626
A100379,J . Artiss,,,1668,AVENUE 46TH,,,,LOS ANGELES,CA,90041,PO BOX,,881605,LOS ANGELES,CA,90009,127-24-6048,1907
A103639,Jere,,ARTIS,1668,AVENUE 46TH,,,,"Los,Angeles",CA,90041,PO BOX,503,881605,LOS ANGELES,CA,90009,127-24-6048,19070626
A103846,Joyce ,,ARTIS,423,DAMSON,Ct.,,,ONTARIO,CA,91762-,PO BOX,22234,482,Ontario,CA,91762,,19000101
A104826,j. artis,,,423,DAMSON,CT,,,"Ontario,CA",,91762,P.O. BOX,22234,,ONTARIO,CA,91762,127244740,1900
A100952,joyce,,ART1S,423,DAMSON,CT,,,ONTARIO,CA,9176,PO BOX,2234,482,ONTARIO,CA,91762,127245740,19000101
A105670,Joyse,,ARTIS,423 ,DAMSON,CT,,,ONTARIO,CA,91762,PO BOX,22234,482,ONTARIO,,91762,127-24-4740,01-01-1900
A100032,JOYCE,,ARTIS,423,DAMSON,CT,,,ONTARIO,CA,91762,PO BOX,,482,,,91762,,
A104883,Jeremy,,ARTIS,423,Damson,Ct.,,,Ontario,CA,91762,PO BOX,22234,482,Ontario,CA,91762,127246048,19070626
A104744,Jermey,,Artis,423,DAMSON,CT,,,ontario,CA,91672,PO BOX,22234,482,ontario,CA,91762,,19070626
A104010,J . ARTIS,,,423,DAMSON,CT ,,,"ONTARIO,CA",,91762,PO BOX,22234,,ONTARIO,CA,91762,127-24-6048,1907
A106791,Joyce,,Bonilla,9215,PEUPLIER,,,,SAN ANTONIO,Tx,78254,po box,5738,690362,San Antonio,Tx,78269,191543128,19560520
A106157, J. Bonilla ,,,9215,PEUPLIER,,,,"SAN,ANTONIO",TX,78254-,PO BOX,5738,690362,SAN ANTONIO,TX,78269,,1956-05-20
A106270,Joyse,,BONILLA,9215,PEUPLIER,,,,San Antonio,TX,78245,P0BOX,5738,690362,San Antonio,TX,78269,191-54-3128,
A103759,JOYCE,,BONILA,9215,PEUPLIER,,,,"SAN ANTONIO,TX",,78254,PO BOX,5738,,,,78269,191543128,195605
A105510,Joyce,,Bonila,9215 ,PEUPLIER ,,,,SAN ANTONIO,TX,78254,PO BOX ,5738,690362,SANANTONIO,TX,78269,191-54-3128,19560520
A101770,JOYCE,,BONILLA,9215,PEUPLIER,,,,SANANTONIO,TX,78254,PO BOX,5738,690362,"SAN,ANTONIO",TX,78269A,,19560520
A101854,William,K.,Baird,114,Poplar ,Ct,#,A,eglin afb,FL,32542,po box ,44572 ,1395,eglin afb ,FL,32542,191-54-3368,19620223
A103165, Wm. Kaye ,,Baird,114,POPLAR,CT.,APT,A,EGLINAFB,FL,32542,POBOX,44572,,EGLIN AFB,FL,32542,191543368,1962-02-23
A101688,WILLIAM,KAYE,BAIRD,114,POPLAR,CT,,,"EGLIN AFB, FL",,32542,PO BOX,44572,1395,EGLIN AFB,FL,32542,,19620223
A103096,WILLIAM,KAYE,BAIRD,1446,TIVERTON ,DR,,,brandon,FL,33511,,,,,,,191543368,1962-02-23
A106098,William K.,,Baird,1464,TIVERTN,DR,,,BRANDON,FL,3351,,,,,,,,19620223
A100406,WILLAM,,Baird,1446,TIVERTON,,,,BRANDON,FL,33511,,,,,,,191-54-3368,1962
A102128,W. Kaye,,BAIRD,1446,TIVERTON,DR.,,,"BRANDON, FL",,33511,,,,,,,191543368,196202
A101842,Joyce,,Baird,6635,Table Top,Ct,,,stockton  ,CA,95210,POBOX,25730,7644,stockton,CA,95267,191543128,1956-05-20
A104950,J. BAIRD,,,6635,TABLETOP,CT,,,Stokton,CA,952I0,"po,bo",25730-7644,,stktn,CA,9567,191-54-3128,19560520
