refID1,tokens1,refID2,tokens2,truth
B920874,"DONALD, E, REECE, 6612, MATNEY, DRIV, DALLAS, TX, 75237, 2142523707",B988766,"DONALD, E, REECE, 3026, LAKEHIL, DRV, PEARLAND, TX, 77584, 2814288513",1
B921058,"MIGUEL, H, MADARANG, 530, OXCEAN, AVE, PERRIS, CALIFORNIA, 92571, 9093333825",B950063,"MIGUEL, H, MADARANG, 8042, LOMAS, CT, FONTANA, CALIFORNIA, 92336, 9092045385",1
B921058,"MIGUEL, H, MADARANG, 530, OXCEAN, AVE, PERRIS, CALIFORNIA, 92571, 9093333825",B977813,"MIGUEL, H, MADARANG, 35428, AWOSHKA, LN, WILDOMAR, CALIFORNIA, 92595, 9098341884",1
B921228,"AMY, P, LENNONSMITH, 5899, SW, 16TH, ST, MIAMI, FL, 33155, 3052584800",B925883,"AMY, P, LENNONSMITH, 3432, SR, 580, LOT, 133, SAFETY, HARBOR, FLORIDA, 34695, 7272312173",1
B921228,"AMY, P, LENNONSMITH, 5899, SW, 16TH, ST, MIAMI, FL, 33155, 3052584800",B987173,"AMY, P, LENNONSMITH, 9441, SW, 4TH, ST, APT, 113Y, MIAMI, FL, 33174, 3051186360",1
B921675,"SHARRON, A, LAUDERDALE, 119, LOWER, SUNSET, DR, SONORA, CALIFORNIA, 95370, 2097683451",B957840,"ANTONIO, P, SATTERWHPITE, 4542, POST, OFFICE, SONORA, CALIFORNIA, 95370, 2097683451",0
B921675,"SHARRON, A, LAUDERDALE, 119, LOWER, SUNSET, DR, SONORA, CALIFORNIA, 95370, 2097683451",B992918,"S, GREENHALGH, 19199, HILLSDALBE, DRIV, SONORA, CALIF, 95370, 2092002331",0
B922250,"KIMBERLY, D, MCNEILL, 1809, SE, CLARK, ST, BENTONVILLE, AR, 72712, 4798445812",B950878,"GERALDINE, S, ALMEIDA, 2402, SW, CHOCTAW, ST, BENTONVILLE, AR, 72712, 4797118376",0
B922250,"KIMBERLY, D, MCNEILL, 1809, SE, CLARK, ST, BENTONVILLE, AR, 72712, 4798445812",B981578,"TODD, M, RENTERAI, 2402, SW, CHOCTAW, ST, BENTONVILLE, AR, 72712, 4797118376",0
B922250,"KIMBERLY, D, MCNEILL, 1809, SE, CLARK, ST, BENTONVILLE, AR, 72712, 4798445812",B988199,"FRED, B, SILVEIRA, 2223, POST, BOX, BENTONVILLE, AR, 72712, 4795322886",0
B922290,"JAMIE, K, WYNN, 123, JORDION, WEST, HELENA, ARKANSAS, V72390, 8705728032",B931470,"JAMIE, K, WYNN, 7085, PHILLIPS, ROAD, 600, MARVELL, AR, 72366, 8702536243",1
B922585,"LESLIE, E, PADGETT, 224, ARK, DR, WANUCHULA, FL, 33873, 8635688242",B947632,"LESLIE, E, PADGETT, 15423, SW, 112, PL, MIAMI, FL, 33157, 3052362313",1
B923103,"REBECCA, D, PIETZ, 4366, PLANET, CIR, UNION, CITY, CALIF, 94587, 5301375775",B954478,"REBECCA, D, PIETZ, 4321, SEYBOLD, AVE, ORLANDO, FL, 32808, 4078030328",1
B923103,"REBECCA, D, PIETZ, 4366, PLANET, CIR, UNION, CITY, CALIF, 94587, 5301375775",B995874,"REBECCA, D, PIETZ, 55, BOCA, CHICA, RD, LOT, 453, KEY, WEST, FLORIDA, 33040, 3055226367",1
B923666,"LEISA, K, PUNO, 358, POST, BOX, CONROE, TEXAS, 77Q305, 9368635837",B991951,"JACK, D, BALBUENA, 358, APTDO, CONROE, TX, 77305, 9361014475",0
B925154,"ROBERT, A, GONZALEZ, 13126, ROLLING, HILLS, CT, RANCHO, CUCAMONGA, CA, 91739, 9091763081",B948169,"ANDREW, D, ROBINSON, 12800, N, OVERLOOK, DR, RANCHO, CUCAMONGA, CA, 91739, 9098342351",0
B925154,"ROBERT, A, GONZALEZ, 13126, ROLLING, HILLS, CT, RANCHO, CUCAMONGA, CA, 91739, 9091763081",B959853,"GIANNA, Z, GUAJARDO, 8250, VINEYARD, AVE, APT, 151, RANCHO, CUCAMONGA, CA, 91730, 9097883154",0
B925154,"ROBERT, A, GONZALEZ, 13126, ROLLING, HILLS, CT, RANCHO, CUCAMONGA, CA, 91739, 9091763081",B970250,"JOSH, L, VILLALVAZO, 8113, CORNWLL, AVE, RANCHO, CUCAMONGA, CA, 91739, 9096870486",0
B925465,"MARLENE, G, VASQUEZ, 1229, POST, BOX, RANCHO, MIRAGE, LCA, 92270, 7604051338",B985824,"BENJAMIN, VALENCIA, 1229, BUZON, RANCHO, MIRAGE, CA, C92270, 7604051338",0
B925824,"HORTENSE, L, MCGHEE, 923, US, HIGHWAY, 80, E, APARMENT, 12103, MESQUITE, TX, 75150, 9723324508",B940607,"RIGOBERTO, C, MCGHEE, 909, GRANDE, DR, MESQUITE, T, 75149, 9725165318",0
B925824,"HORTENSE, L, MCGHEE, 923, US, HIGHWAY, 80, E, APARMENT, 12103, MESQUITE, TX, 75150, 9723324508",B940948,"RIGOBERTO, C, MCGHEE, 852182, APTDO, MESQUITETX, 75185, 9723324508",0
B925883,"AMY, P, LENNONSMITH, 3432, SR, 580, LOT, 133, SAFETY, HARBOR, FLORIDA, 34695, 7272312173",B987173,"AMY, P, LENNONSMITH, 9441, SW, 4TH, ST, APT, 113Y, MIAMI, FL, 33174, 3051186360",1
B926141,"SHERRY, M, RACE, 720506, APTDO, ORLANDO, FLORIDA, 32872, 4076385402",B945745,"CONCEPCION, A, SORIANO, 720506, OFFICE, BOX, ORLANDO, FLORIDA, 32872, 4071123156",0
B926141,"SHERRY, M, RACE, 720506, APTDO, ORLANDO, FLORIDA, 32872, 4076385402",B949201,"MARY, G, FERGUSON, 720506, POST, ORLANDO, FLORIDA, 32872, 4071401612",0
B926141,"SHERRY, M, RACE, 720506, APTDO, ORLANDO, FLORIDA, 32872, 4076385402",B961364,"MATHEW, G, HART, 720506, CALLER, ORLANDO, FLORIDA, 32872, 4071587457",0
B927372,"ROSALINDA, F, RIDGEWAY, 4836, W, LEIGHSON, AVE, VISALIA, CALIF, 93291, 5598166810",B951513,"JENNIFER, K, NEALON, 2145, N, HERMOSA, STREETT, VISALIA, CALIFORNIA, 93291, 5596876205",0
B927372,"ROSALINDA, F, RIDGEWAY, 4836, W, LEIGHSON, AVE, VISALIA, CALIF, 93291, 5598166810",B962882,"ROSALINDA, F, RIDGEWAY, 13057, FESCUE, CT, CORONA, CALIF, 92883, 9092210244",1
B927770,"KELLEY, D, CARTER, 13288, TRIPLE, CROWN, CT, MORENO, VALLEY, CALIFORNIA, 92555, 9096887600",B941075,"KELLEY, D, CARTER, 1627, ARIZONA, AVE, EL, PASO, TEXAS, 79902, 9152842532",1
B927817,"OLGA, D, OSBORNE, 5390, CIVETTA, LN, RIVERSIDE, CA, 92505, 9095252407",B994430,"P, MERRIMAN, 5390, CIVETTA, LN, RIVERSIDE, CAIFORNIA, 92505, 9095252407",0
B928175,"CLAUDIA, C, VERGARA, 11351, POST, BOX, SPRING, TEXAS, 7739, 2817781858",B972120,"CLAUDIA, C, VERGARA, 11354, E, AVENUE, R, LITTLEROCK, CALIFORNIA, 93543, 6618544464",1
B928175,"CLAUDIA, C, VERGARA, 11351, POST, BOX, SPRING, TEXAS, 7739, 2817781858",B990778,"CLAUDIA, C, VERGARA, 1950, WEBOBERVILLE, RD, APARTMENT, 3136, AUSTIN, TEXAS, 7872, 5125261460",1
B928218,"JEANIE, GAVREL, 3414, YUPON, ST, HOUSTON, TEXAS, 77006, 7138412402",B931647,"SAMUEL, S, GAMAN, 3414, YUPON, ST, HOUSTON, TEXAS, 77006, 7138412402",0
B928345,"VICKI, M, SANCHEZ, 7333, MATILIJMA, AVE, VAN, NUYS, CA, 91405, 8181160803",B945696,"VICTORIA, M, SANCHEZ, 7728, CALLER, VAN, NUYS, CA, 91409, 8186482751",1
B928345,"VICKI, M, SANCHEZ, 7333, MATILIJMA, AVE, VAN, NUYS, CA, 91405, 8181160803",B972132,"JEAN, G, FULTZ, 7728, POST, OFFICE, BOX, VAN, NUYS, CA, 91409, 8187200175",0
B928518,"CHARLENE, M, BROWNLEE, 1225, BALLEYWOOD, RD, IRVING, TX, 75060, 9723536534",B991096,"CHARLENE, M, BROWNLEE, 293357, POST, OFFICE, SACRAMENTO, CALIFORNIA, 95829, 9167660622",1
B929065,"RICHARD, BCHECH, 3522, POST, PENSACOLA, FL, 32516, 8501228514",B935262,"RICHARD, BCHECH, 2743, LA, COSTA, DR, BRENTWOOD, CAA, 94513, 9255353748",1
B929065,"RICHARD, BCHECH, 3522, POST, PENSACOLA, FL, 32516, 8501228514",B977323,"RICHARD, BCHECH, 881605, CALL, BOX, LOS, ANGELES, CALIF, 90009, 8184213781",1
B929698,"JAMES, LUCERO, 3656, JACKSON, ST, APT, QD15, PORT, ORANGE, PARK, FL, 32129, 3865707358",B949988,"A, A, MARTENS, 245, MANHATTAN, WAY, PORT, ORANGE, PARK, FL, 32129, 3864815735",0
B929698,"JAMES, LUCERO, 3656, JACKSON, ST, APT, QD15, PORT, ORANGE, PARK, FL, 32129, 3865707358",B995723,"ESTHER, L, ROBINSON, 3656, JACKSON, ST, APT, 15, PORT, ORANGE, FLORIDA, 32129, 3865707358",0
B930832,"E, D, GOMEZ, 11351, POST, OFFICE, SPRING, TEXAS, 77391, 2811210104",B973410,"JOY, H, HINOJOSA, 11351, POST, OFFICE, SPRING, TEXAS, 77391, 2812308086",0
B930832,"E, D, GOMEZ, 11351, POST, OFFICE, SPRING, TEXAS, 77391, 2811210104",B976748,"A, CONTRERAS, 11351, POST, BOX, SPRING, TEXAS, 77391, 2811210104",0
B930832,"E, D, GOMEZ, 11351, POST, OFFICE, SPRING, TEXAS, 77391, 2811210104",B991224,"BLANCA, ARTENSTEIN, 11351, POST, OFFICE, SPRING, TEXAS, 77391, 2813565062",0
B931130,"WILLIAM, M, GILLIAM, 1871, POST, HAWTHORNE, FL, 32640, 3522780410",B968375,"WILLIAM, M, GILLIAM, 516, TEALIDGE, LN, DESOTO, TBX, 75115, 9725044763",1
B931215,"VERONICA, D, DORIA, 1818, W, DRESCHER, ST, SAN, DIEGO, CALIFORNIA, 92111, 6194121204",B984111,"VERONICA, D, DORIA, 95245, CASTLEBAR, WY, SACRAMENTO, CALIFORNIA, 95826, 9165336137",1
B931507,"BRIAN, A, BECKETT, 53, JAMIE, LN, MORRISTON, AR, 72110, 4791405662",B997807,"BRIAN, A, BECKETT, 10290, BOX, CONWAY, AR, 72034, 5013372148",1
B931628,"KIMBERLY, M, EVERALL, 160B, WENDELL, CT, SAN, ANDREAS, CA, 95249, 2094162850",B984258,"KIMBERLY, M, EVERALL, 1118, 12THSTREET, IMPERIAL, BEACH, CA, 91932, 6195317547",1
B932798,"JOHN, K, YOUNG, 7424, DEBBIE, DR, LITTLE, ROC, ARKAN, 72209, 5014665024",B969549,"JOHN, K, YOUNG, 160, CASENTINIST, APT, G, SALINAS, CA, 93907, 8314658441",1
B933344,"MICHAEL, E, HUGGINS, 1482, POST, OFFICE, BOX, HAWTHORNE, CA, 90250, 4243113664",B951887,"MICHAEL, E, HUGGINS, 18616, CALLER, OAKLAND, CALIF, 94619, 5307541021",1
B933561,"JESSE, F, MENDOZA, 12026, VALLEY, QUAIL, DR, EL, PASO, TX, 79936, 9153324105",B976303,"JESSE, F, MENDOZA, 21511, LONE, RIDGE, LN, KATY, TX, 77449, 2812382824",1
B933596,"JACQUELINE, PARRAGA, 1158, APARTADO, VACAVILLE, ALI, 95696, 7078747342",B955804,"JACQUELINE, PARRAGA, 213, 83RD, ST, HOLMES, BEACH, FLORIDA, 34217, 9416650235",1
B933596,"JACQUELINE, PARRAGA, 1158, APARTADO, VACAVILLE, ALI, 95696, 7078747342",B991576,"BRENDA, B, KRIEGER, 1158, BUZON, VACAVILLE, CA, 95696, 7072448761",0
B934589,"FELICITAS, W, GIBSON, 20766, FREMONT, AVE, LEMOORE, CA, 9S3245, 5598886403",B939807,"FELICITAS, W, GIBSON, 7, ATA, VISTA, CT, PITTSBURG, CALIFORNIA, 94565, 9253588254",1
B934589,"FELICITAS, W, GIBSON, 20766, FREMONT, AVE, LEMOORE, CA, 9S3245, 5598886403",B945939,"FELICITAS, W, GIBSON, 2241, CALLER, OAKDALE, CA, 95361, 2092381578",1
B934616,"ESTHER, R, MELANCON, 3112, 9TH, ST, E, BRADENTON, FLORIDA, 34208, 9414560651",B958616,"ESTHER, J, MELANCON, 19646, PESANTE, RD, SALINAS, CA, 93907, 8312148008",1
B935262,"RICHARD, BCHECH, 2743, LA, COSTA, DR, BRENTWOOD, CAA, 94513, 9255353748",B977323,"RICHARD, BCHECH, 881605, CALL, BOX, LOS, ANGELES, CALIF, 90009, 8184213781",1
B935534,"FRANK, A, STEBBINS, 107, SHADY, OAK, DR, GEORGETOWN, TX, 78628, 5126521388",B950187,"FRANK, A, STEBBINS, 2116, CHESTNUHT, LN, PASADENA, TEXAS, 77502, 7132164816",1
B935548,"CARLA, E, GONZALES, 2125, SW, IDAHO, LN, PORT, SAINT, LUCIE, FLORIDA, 34953, 7721176323",B958614,"JAIME, I, ESTRELLA, 8425, MUIRFIELD, WAY, PORT, SAINT, LUCIE, FL, 34986, 7721067603",0
B935562,"DAVY, Q, ANDRADE, 19053, POST, OFFICE, BOX, WEST, PALM, BEACH, FLA, 33416, 5616061736",B949877,"T, T, OOI, 19053, CALLER, WEST, PALM, BEACH, FL, 33416, 5616251085",0
B935562,"DAVY, Q, ANDRADE, 19053, POST, OFFICE, BOX, WEST, PALM, BEACH, FLA, 33416, 5616061736",B963773,"GLADYS, RODRIGUEZ, 19053, POST, OFFICE, BOX, WEST, PALM, BEACH, FL, 33416, 5616453700",0
B935723,"RHYAN, CHANDRA, 10831, WINDSOR, WALK, DR, APT, 209, ORLANDO, FL, 32837, 4072455311",B985820,"RHYAN, CHANDRA, 12887, SW, 50TH, CT, MIRAMAR, FL, 33027, 9546064087",1
B935972,"ALAN, P, JEFFERS, 3046, SILVER, OAK, CT, TURLOCK, CA, 95382, 2096424013",B967882,"LEONARDO, BERRIDGE, 3672, HEIRLOOM, CT, TURLOCK, CALIORNIA, 95382, 2098168457",0
B935972,"ALAN, P, JEFFERS, 3046, SILVER, OAK, CT, TURLOCK, CA, 95382, 2096424013",B986519,"BREAUX, 3176, BUZON, TURLOCK, ALIFORNIA, 95381, 2096424013",0
B936106,"MARTINEZ, 430115, BUZON, MIAMI, FLA, 33243, 3051085434",B998854,"R, HUMPHREYS, 430115, APTDO, MIAMI, FLORIDA, 33243, 3054343371",0
B936542,"GLENDA, J, COX, 1227, HOLMES, STRT, COCOA, FLA, 32922, 3213383237",B954520,"DANNY, R, LONGORIA, 307, POST, COCOA, FL, 32923, 3213383237",0
B937008,"P, M, CREWS, 725, OAK, BROOK, DR, VACAVILLE, CALIFORNIA, 95687, 7071670487",B940262,"TONI, Q, RODRIGUE, 242, SAYBROOK, AVENU, VACAVILLE, CALIFORNIA, 95687, 7075753670",0
B937299,"AISHA, E, NICHOLSON, 3822, NEWARK, CT, CLAREMONT, CALIFORNIA, 91711, 9092335023",B941369,"AISHA, E, NICHOLSON, 2700, CAHUNEG, BOULEVARD, APT, 3109, LOS, ANGELES, CA, 90068, 8184088584",1
B937753,"HECTOR, STEWART, D, 923, N, WILLOW, AVE, COMPTON, CA, 90221, 4241440110",B964880,"HECTOR, STEWART, DOCKTER, 1727, PEACHWILLOW, ST, PITTSBURG, CALIF, 94565, 9254028455",1
B937753,"HECTOR, STEWART, D, 923, N, WILLOW, AVE, COMPTON, CA, 90221, 4241440110",B974091,"RONNA, D, DORIA, 509, S, SLOAN, AVE, COMPTON, CAA, 90221, 4242378620",0
B938293,"ESPERANZA, SILVA, 14534, BARRYDALE, ST, LA, PUENTE, CALI, 9174, 6266343212",B955223,"ESPERANZA, SILVA, 846, S, SHERBOURNE, DR, LOS, ANGELES, CA, 90035, 8184847716",1
B938293,"ESPERANZA, SILVA, 14534, BARRYDALE, ST, LA, PUENTE, CALI, 9174, 6266343212",B991289,"ESPERANZA, SILVA, 1705, JENKINS, RD, APARTMENT, 91, PASADENA, TX, 77501, 7136433653",1
B939206,"STEFANI, R, BABAA, 1470, HYD, PARK, DR, WINTER, PARK, FL, 32792, 4075361106",B987032,"STEFANI, R, BABAA, 5817, PUMA, PL, SARASOTA, FL, 34232, 9417772433",1
B939807,"FELICITAS, W, GIBSON, 7, ATA, VISTA, CT, PITTSBURG, CALIFORNIA, 94565, 9253588254",B945939,"FELICITAS, W, GIBSON, 2241, CALLER, OAKDALE, CA, 95361, 2092381578",1
B939807,"FELICITAS, W, GIBSON, 7, ATA, VISTA, CT, PITTSBURG, CALIFORNIA, 94565, 9253588254",B964880,"HECTOR, STEWART, DOCKTER, 1727, PEACHWILLOW, ST, PITTSBURG, CALIF, 94565, 9254028455",0
B940262,"TONI, Q, RODRIGUE, 242, SAYBROOK, AVENU, VACAVILLE, CALIFORNIA, 95687, 7075753670",B946021,"TONI, Q, RODRIGUE, 10565, EL, CORAL, DR, SAN, DIEGO, CA, 92124, 6192820135",1
B940477,"ANDY, D, ROBINSON, 555, E, EL, CAMINO, 311, SUNNYVALE, CA, 94087, 4086017806",B982946,"ANDY, D, ROBINSON, 5807, TOPANGACANYON, BOUL, APARTMENT, B203, WOODLAND, HILLS, CA, 91367, 8182203557",1
B940607,"RIGOBERTO, C, MCGHEE, 909, GRANDE, DR, MESQUITE, T, 75149, 9725165318",B940948,"RIGOBERTO, C, MCGHEE, 852182, APTDO, MESQUITETX, 75185, 9723324508",1
B940913,"GERALD, A, WASHINGTON, 202, CALLER, TERREL, TX, 75160, 9722843318",B983471,"GERALD, A, WASHINGTON, 5289, COMMANDER, DR, APT, 105, ORLANDO, FLORIDA, 32822, 4071814133",1
B942213,"CHRISTOPHER, MORAN, 8880, CARNATION, LN, GILROY, CA, 95020, 4088684415",B965716,"CHRISTOPHER, MORAN, 1184, OFFICE, BOX, BALDWIN, PARK, CALIFORNIA, 917066268536101",1
B942319,"MARK, WHATLEY, 9019, BALCONES, CLUB, DRIVE, AUSTIN, TX, 78750, 5123765023",B977538,"L, L, ARIAS, 90335, CALLER, AUSTIN, TX, 7809, 5123765023",0
B943578,"MARY, AGUILERA, 138, MCCASLIN, LN, ROYAL, ARKANSAS, 71968, 5015147046",B989171,"DANE, S, DOZIER, 322, EYERS, CREEK, RD, ROYAL, ARKAN, 71968, 5014851012",0
B943734,"ATIYA, YAGUDIN, 1931, SPRUCE, DR, HOWLLISTER, CA, 95023, 8311755562",B946771,"ATIYA, YAGUDIN, 2471, ROWNTREE, WAY, SOUTH, SAN, FRANCISCO, CA, 94080, 6505648146",1
B945696,"VICTORIA, M, SANCHEZ, 7728, CALLER, VAN, NUYS, CA, 91409, 8186482751",B972132,"JEAN, G, FULTZ, 7728, POST, OFFICE, BOX, VAN, NUYS, CA, 91409, 8187200175",0
B945745,"CONCEPCION, A, SORIANO, 720506, OFFICE, BOX, ORLANDO, FLORIDA, 32872, 4071123156",B949201,"MARY, G, FERGUSON, 720506, POST, ORLANDO, FLORIDA, 32872, 4071401612",0
B945745,"CONCEPCION, A, SORIANO, 720506, OFFICE, BOX, ORLANDO, FLORIDA, 32872, 4071123156",B961364,"MATHEW, G, HART, 720506, CALLER, ORLANDO, FLORIDA, 32872, 4071587457",0
B946616,"RICARDO, GINARD, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6198100802",B965347,"SANDRA, MENDEZ, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6191527760",0
B946616,"RICARDO, GINARD, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6198100802",B970072,"RICARDO, GINARD, 4635, ZLUXFORD, COURT, SACRAMENTO, CALIF, 9584, 9161835363",1
B948169,"ANDREW, D, ROBINSON, 12800, N, OVERLOOK, DR, RANCHO, CUCAMONGA, CA, 91739, 9098342351",B959853,"GIANNA, Z, GUAJARDO, 8250, VINEYARD, AVE, APT, 151, RANCHO, CUCAMONGA, CA, 91730, 9097883154",0
B948169,"ANDREW, D, ROBINSON, 12800, N, OVERLOOK, DR, RANCHO, CUCAMONGA, CA, 91739, 9098342351",B970250,"JOSH, L, VILLALVAZO, 8113, CORNWLL, AVE, RANCHO, CUCAMONGA, CA, 91739, 9096870486",0
B949201,"MARY, G, FERGUSON, 720506, POST, ORLANDO, FLORIDA, 32872, 4071401612",B961364,"MATHEW, G, HART, 720506, CALLER, ORLANDO, FLORIDA, 32872, 4071587457",0
B949208,"GARY, WAKENE, 1903, GRAY, SLATEE, DR, MISSOURI, CITY, TX, 77489, 2811722541",B992050,"GARY, WAKENE, 1151, POST, OFFICE, BOX, 29, PALMS, CALI, 92277, 6501226421",1
B949415,"ANTHONY, M, KHIRD, 1950, WEBOBERVILLE, RD, APARTMENT, 3136, AUSTIN, TX, 78721, 5125261460",B990778,"CLAUDIA, C, VERGARA, 1950, WEBOBERVILLE, RD, APARTMENT, 3136, AUSTIN, TEXAS, 7872, 5125261460",0
B949877,"T, T, OOI, 19053, CALLER, WEST, PALM, BEACH, FL, 33416, 5616251085",B963773,"GLADYS, RODRIGUEZ, 19053, POST, OFFICE, BOX, WEST, PALM, BEACH, FL, 33416, 5616453700",0
B949975,"ANNA, FISCHER, 1694, ATHERTON, WAY, SALINAS, CALIFORNIA, 93906, 8312787675",B959210,"PHILLIP, D, WOOTEN, 1521, OYSTER, BAY, STT, SALINAS, CALIFORNIA, 93906, 8313437864",0
B949988,"A, A, MARTENS, 245, MANHATTAN, WAY, PORT, ORANGE, PARK, FL, 32129, 3864815735",B995723,"ESTHER, L, ROBINSON, 3656, JACKSON, ST, APT, 15, PORT, ORANGE, FLORIDA, 32129, 3865707358",0
B950063,"MIGUEL, H, MADARANG, 8042, LOMAS, CT, FONTANA, CALIFORNIA, 92336, 9092045385",B977813,"MIGUEL, H, MADARANG, 35428, AWOSHKA, LN, WILDOMAR, CALIFORNIA, 92595, 9098341884",1
B950878,"GERALDINE, S, ALMEIDA, 2402, SW, CHOCTAW, ST, BENTONVILLE, AR, 72712, 4797118376",B981578,"TODD, M, RENTERAI, 2402, SW, CHOCTAW, ST, BENTONVILLE, AR, 72712, 4797118376",0
B950878,"GERALDINE, S, ALMEIDA, 2402, SW, CHOCTAW, ST, BENTONVILLE, AR, 72712, 4797118376",B988199,"FRED, B, SILVEIRA, 2223, POST, BOX, BENTONVILLE, AR, 72712, 4795322886",0
B951130,"J, KELLER, 8519, DVAYBREAK, COURT, HESPERIA, ALI, 92344, 7607404630",B972555,"JOE, C, RAMOS, 8519, DAYBREAK, CT, HESPERIA, CALIF, 92344, 7607404630",0
B951712,"JENNIFER, D, MIDDLETON, 881605, POST, OFFICE, BOX, LOS, ANGELES, CALIFORNIA, 90009, 8184213781",B955416,"JENNIFER, D, MIDDLETON, 622, S, KANSAS, AVE, WESLACO, TEXAS, 78596, 9568370188",1
B951712,"JENNIFER, D, MIDDLETON, 881605, POST, OFFICE, BOX, LOS, ANGELES, CALIFORNIA, 90009, 8184213781",B961888,"TOMMY, ARIZA, 881605, POST, OFFICE, BOX, LOS, ANGELES, CALIF, 90009, 8185510606",0
B951712,"JENNIFER, D, MIDDLETON, 881605, POST, OFFICE, BOX, LOS, ANGELES, CALIFORNIA, 90009, 8184213781",B971242,"JENNIFER, D, MIDDLETON, 312366, BOX, NEW, BRAUNFLS, TEXAS, 78131, 8307502130",1
B951712,"JENNIFER, D, MIDDLETON, 881605, POST, OFFICE, BOX, LOS, ANGELES, CALIFORNIA, 90009, 8184213781",B977323,"RICHARD, BCHECH, 881605, CALL, BOX, LOS, ANGELES, CALIF, 90009, 8184213781",0
B952436,"LEONARDO, BERRIDGE, 4011, COMPANY, ST, LITTLE, ROCK, AR, 72206, 5011666748",B967882,"LEONARDO, BERRIDGE, 3672, HEIRLOOM, CT, TURLOCK, CALIORNIA, 95382, 2098168457",1
B953754,"TAWNEE, Y, AMIRHAMZEH, 1396, POST, OFFICE, BOX, NORWALK, CALI, 90651, 5622172670",B978859,"TAWNEE, Y, AMIRHAMZEH, 3321, OLD, LANTERN, DR, REDDING, CA, 96003, 7606872422",1
B954046,"SUZI, M, JOSEPH, 9821, CHAPEL, RD, WACO, TEXAS, 76712, 2545682033",B980700,"DOM, G, JOSEPH, 24026, POST, WACO, TX, 76702, 2545682033",0
B954478,"REBECCA, D, PIETZ, 4321, SEYBOLD, AVE, ORLANDO, FL, 32808, 4078030328",B995874,"REBECCA, D, PIETZ, 55, BOCA, CHICA, RD, LOT, 453, KEY, WEST, FLORIDA, 33040, 3055226367",1
B954781,"PARMENDRA, N, RIVIERETHOMPSON, 1620, STONEWOOD, CT, SAINT, AUGUSTINE, FL, 32092, 9045878716",B993121,"PARMENDRA, N, RIVIERETHOMPSON, 409, SW, 16TH, ST, FORT, LAUDERDALE, FL, 33315, 9544178304",1
B955223,"ESPERANZA, SILVA, 846, S, SHERBOURNE, DR, LOS, ANGELES, CA, 90035, 8184847716",B991289,"ESPERANZA, SILVA, 1705, JENKINS, RD, APARTMENT, 91, PASADENA, TX, 77501, 7136433653",1
B955416,"JENNIFER, D, MIDDLETON, 622, S, KANSAS, AVE, WESLACO, TEXAS, 78596, 9568370188",B971242,"JENNIFER, D, MIDDLETON, 312366, BOX, NEW, BRAUNFLS, TEXAS, 78131, 8307502130",1
B957361,"LARRY, GARCIA, 810892, APARTADO, DALLAS, TEXAS, 75381, 2141032513",B974422,"MILDRED, C, SALAZAR, 810892, APARTADO, DALLAS, TKX, 75381, 2141683114",0
B957778,"CYNTHIA, G, ROGERS, 482, CALLER, ONTARIO, CALI, 91762, 9098471483",B984145,"CYNTHIA, J, ROGERS, 2946, SIERRA, R, WESTLAKE, VILLAGE, CA, 91362, 8058726427",1
B957840,"ANTONIO, P, SATTERWHPITE, 4542, POST, OFFICE, SONORA, CALIFORNIA, 95370, 2097683451",B992918,"S, GREENHALGH, 19199, HILLSDALBE, DRIV, SONORA, CALIF, 95370, 2092002331",0
B957892,"ISABEL, P, BATTLES, 40678, OAKBRIDGE, WAY, PALMDALE, CA, 93551, 6618373404",B958863,"GARY, A, ROMO, 39967, PENINAA, WAY, PALMDALE, CA, 93551, 6613482816",0
B958616,"ESTHER, J, MELANCON, 19646, PESANTE, RD, SALINAS, CA, 93907, 8312148008",B969549,"JOHN, K, YOUNG, 160, CASENTINIST, APT, G, SALINAS, CA, 93907, 8314658441",0
B958931,"L, VILLALVAZO, 9, SQUAW, PEAK, LN, CARSON, CA, 90745, 5625527145",B983008,"L, STEVENS, 21231, OAKFORT, AVEN, CARSON, CA, 90745, 5622334653",0
B959256,"JUAN, P, PELAYO, 280034, POST, OFFICE, BOX, HOUSTON, TEXAS, 77228, 7136283745",B983830,"JENNIFER, G, HODGES, 280034, BUZON, HOUSTON, TEXAS, 77228, 7137535400",0
B959853,"GIANNA, Z, GUAJARDO, 8250, VINEYARD, AVE, APT, 151, RANCHO, CUCAMONGA, CA, 91730, 9097883154",B970250,"JOSH, L, VILLALVAZO, 8113, CORNWLL, AVE, RANCHO, CUCAMONGA, CA, 91739, 9096870486",0
B960252,"B, D, PIETZ, 6864, POST, HUDSON, FL, 34674, 7273815477",B998856,"JAMES, D, BLAKE, 6864, POST, HUDSON, FL, 34674, 7276736506",0
B960310,"BILL, VILLARREAL, 234, S, 3RD, ST, CAPE, CORAL, FLORIDA, 33990, 2396502266",B983848,"MARIA, MIGENES, 234, SOUTHEAST, 3RD, STR, CAPE, CORAL, GABLES, FL, 33990, 2396502266",0
B960483,"BENJAMIN, VALENCIA, 6459, OFFICE, BOX, FULLERTON, CA, 92834, 7147336685",B965236,"BENJAMIN, VALENCIA, 440, SULLIVA, CT, TRACY, CA, 95391, 2094053600",1
