clusterID,refID,tokens,truth
A940000,A940000,"YOLANDA, E, SEYMOUR, 4568, E, 60TH, STREET, MAYWOOD, A, 90270, 22495689",1
A940000,A961224,"E, SEYMOUR, 4568, E, 60TH, STREET, MAYWOOD, CALIFORNIA, 90270, 022459689",1
A940000,A969830,"YOLANDA, E, HUFF, 4568, E, 60TH, ST, MAYWOOD, CALIFORNIA, 90270, 022459689",1
A940000,B904569,"E, SEYMOUR, 4568, EAST, 60TH, STREET, MAYWOOD, CALIFORNIA, 90270, 3234821723",1
A940000,B958203,"YOLANDA, E, HUFF, 4568, E, 60TH, ST, MAYWOOD, CALIFORNIA, 90270, 3234821723",1
A940000,B976431,"YOLANDA, E, SEYMOUR, 4568, E, 60TH, STREET, MAYWOOD, CALIFORNIA, 90270, 3234821723",1
A940053,A940053,"ALVARADO, 16502, HOLLAND, LN, SPRING, HILL, FLORIDA, 34610, 24967410",1
A940053,A940381,"OBED, ALVARADO, 16502, HOLLAND, LN, SPRING, HILL, FLORIDA, 34610",1
A940053,A971987,"OBED, ALVARADO, 16502, HOLLAND, LANE, SPRING, HILL, FLORIDA, 34610, 024967140",1
A940053,B914773,"OBED, ALVARADO, 16502, HOLLAND, LN, SPRING, HILLS, FL, 34610, 3524560118",1
A940053,B974450,"OBED, ALVARADO, 16502, HOLLAND, LN, SPRING, HILL, FLORIDA, 34610, 3524560118",1
A940053,B986064,"ALVARADO, 16502, HOLLAND, LN, SPRING, HILL, FLORIDA, 34610, 3524560118",1
A940100,A940100,"KRISTINA, D, ORCULLO, 5660, CRANE, RD, MELBOURNE, FL, 32904, PO, BOX, 11, MELBOURNE, FL, 32902",1
A940100,B961294,"KRISTINA, D, ORCULLO, 5660, CRANE, RD, MELBOURNE, FL, 32904, 3214432338",1
A940115,A940115,"MAX, D, ERICKSON, 614T2, GREENSBORO, WAY, FONTANA, CALIF, 92336, PO, BOX, 2600, FONTANA, A, 92334, 26826091",1
A940115,A952160,"CAROLYN, ERICKSON, 614T2, GREENSBORO, WAY, FONTANA, CALIFORNIA, 92336, PO, BOX, 2600, FONTANA, CALI, 92334, 26818151, 1957",0
A940218,A940218,"J, M, BELL, 7144, S, DAIRY, ASHFORD, ST, HOUSTON, TX, 77072, 25617632",1
A940218,A956273,"JAMIANNE, M, BELL, 7144, S, DAIRY, ASHFORD, ST, HOUSTON, TX, 77072, 25617623, 19210519",1
A940218,A994934,"JAMIANNE, M, BELL, 7144, S, DAIRY, ASHFORD, ST, HOUSTON, TX, 77072",1
A940218,B912998,"J, M, BELL, 7144, S, DAIRY, ASHFORD, STREET, HOUSTON, TX, 77072, 7134077772",1
A940218,B979032,"JAMIANNE, M, BELL, 7144, SOUTH, DAIRY, ASHFORD, STRT, HOUSTON, TX, 77072, 7134077772",1
A940218,B996952,"JAMIANNE, M, BELL, 7144, S, DAIRY, ASHFORD, ST, HOUSTON, TX, 77072, 7134077772",1
A940232,A940232,"JULIO, L, ROBINSON, 2878, MCCLOUD, RIVER, LN, ONTARIO, CA, 9B1761, PO, BOX, 482, CALLER, ONTARIO, CA91762, 26414996",1
A940483,A940483,"ISABEL, B, BATTLES, 7471, HICKORYDR, FORT, MYERS, FLORIDA, 33967, PO, BOX, 7586, BUZON, FORT, MYERS, FLORIDA, 33911, 204230419",1
A940511,A940511,"RICARDO, H, FINGAR, 268205, RISUNEO, RD, CATHEDRAL, CITY, CA, 92234, PO, BOX, 177, APTDO, CATHEDRAL, CITY, CA, 92235, 201837741",1
A940511,B953265,"RICARDO, H, FINGAR, 268205, RISUNEO, RD, CATHEDRAL, CITY, CA, 92234, 7605577325",1
A941132,A941132,"M, JAMISON, 13515, TEDEMORY, DR, WHITTIER, CALIFORNIA, 906G02, 026031655, 1941",1
A941132,A954154,"ELSIE, M, HARRISON, 13515, TEDEMORY, DR, WHITTIER, CA, 90602, 1941",1
A941132,A990205,"ALICE, M, HARRISON, 13515, TEDEMORY, DR, WHITTIER, CALIF, 90602, 1941",1
A941132,B912490,"ALICE, M, HARRISON, 13515, TEDEMORY, DRIVE, WHITTIER, CA, 90602, 5624378163",1
A941132,B926586,"M, JAMISON, 13515, TEDEMORY, DR, WHITTIER, CA, 90602, 5624378163",1
A941132,B933204,"R, JAMISON, 13515, TEDEMORY, DRIVE, WHITTIER, CA, 90602, 5624378163",0
A941132,B941568,"ELSIE, M, HARRISON, 13515, TEDEMORY, DR, WHITTIER, CA, 90602, 5624378163",1
A941210,A941210,"RODNEY, M, BRACKLE, 409, NORTH, ST, APT, F, HEALDSBURG, CALIF, 95448, PO, BOX, 177, HEALDSBURG, CA, 95448, 022345095",1
A941210,B924608,"RODNEY, M, BRACKLE, 1737, APARTADO, HEALDSBURG, CA, 95448, 7076717718",1
A941220,A941220,"JERRY, AMEZCUA, 7386, LOCKWOOD, RIDGE, RD, SARASOTA, FL, 34243, APTDO, W1257, SARASOTA, FL, 34230, 32168068",1
A941287,A941287,"DAMIAN, P, MERRIMAN, 306, BRANCHWOOD, DRIVE, RIO, VISTA, CA, 94571, 25021275, 19160224",1
A941287,A984823,"DAMIAN, P, MERRIMAN, 306, BRANCHWOOD, DR, RIO, VISTA, CA, 94571, 025021275",1
A941287,A987327,"DAMIAN, P, MERRIMAN, 306, BRANCHWOOD, DR, RIO, VISTA, CA, 94571, 025021257",1
A941287,B919150,"DAMIAN, P, MERRIMAN, 306, BRANCHWOOD, DRIVE, RIO, VISTA, CALI, 94571, 7078308222",1
A941287,B950215,"DAMIAN, P, MERRIMAN, 306, BRANCHWOOD, DR, RIO, VISTA, CA, 94571, 7078308222",1
A941287,B950254,"DAMIAN, P, MERRIMAN, 306, BRANCHWOOD, DR, RIO, VISTA, CA, 94571, 7078308222",1
A941375,A941375,"HERBERT, REGALADO, 639, LILAC, DRV, APT, B, EL, PASO, TEXAS, 79905, POST, OFFICE, BX, 27096, BUZON, EL, PASO, TEXAS, 7996, 45788",1
A941375,B965290,"HERBERT, REGALADO, 27096, BUZON, EL, PASO, TEXAS, 79926, 9152505264",1
A941433,A941433,"JACK, R, TREVINO, 3641, DAHLIA, TER, GRAND, PRAIRIE, TX, 75052, 23846841",1
A941433,A954275,"JOHN, R, TREVINO, 3641, DAHLIA, DR, GRAND, PRAIRIE, TX, 75052, 023846481, 1906",1
A941433,A960954,"R, TREVINO, 3641, DAHLIA, DR, GRAND, PRAIRIE, TX, 75052, 023846814, 39033",1
A941433,B920743,"R, TREVINO, 3641, DAHLIA, RDG, GRAND, PRAIRIE, TX, 75052, 9728015620",1
A941433,B945182,"JOHN, R, TREVINO, 3641, DAHLIA, DR, GRAND, PRAIRIE, TX, 75052, 9728015620",1
A941433,B981312,"JACK, R, TREVINO, 3641, DAHLIA, D, GRAND, PRAIRIE, TX, 75052, 9728015620",1
A941776,A941776,"MICKEY, OSPINA, 2301, TURNER, RD, CERES, CA, 95307, 24017227, 13271",1
A941776,A962255,"SHELLY, D, 2301, TURNER, RD, CERES, CA, 95307, 024017227, 1936",1
A941776,B934375,"SHELLY, D, 2301, TURNER, RD, CERES, CA, 95307, 2093553180",1
A941776,B945100,"MICKEY, OSPINA, 2301, TURNER, RD, CERES, CA, 95307, 2093553180",1
A941847,A941847,"SABINA, WONGTHAVARAWAT, 6870, NW, 38TH, DR, LAUDERHILL, FL, 33319, 37052",1
A941847,A970181,"SABINA, WONGTHAVARAWAT, 6870, NW, 38TH, DR, LAUDERHILL, FLA, 33319, 26528179",1
A941861,A941861,"TITA, SHULTS, 12012, LEMONCREST, LANE, LITTLE, ROCK, ARK, 722Z10, POST, OFFICE, BOX, 165891, LITTLE, ROCK, ARKANSAS, 72216, 46279",1
A941861,B948154,"TITA, SHULTS, 165891, POST, OFFICE, BOX, 165891, LITTLE, ROCK, ARKANSAS, 72216, 5017004711",1
A942066,A942066,"KIET, AGUILAR, 3890, NE, 15TH, TER, POMPANO, BEACH, FLA, 33064, 26395523, 12501",1
A942066,A968902,"AGUILAR, 3890, NE, 15TH, TER, POMPANO, BEACH, FL, 33064, 026395523, 19340323",1
A942111,A942111,"LEISA, K, HEFFLEY, 1081, GAVILAN, DR, GREENFIELD, CALIFORNIA, 93927, 47275",1
A942111,A963268,"L, K, HEFFLEY, 1081, GAVILAN, DRIVE, GREENFIELD, CALIFORNIA, 93927, 25270875",1
A942111,A991878,"LEISA, K, HEFFLEY, 1081, GAVILAN, DR, GREENFIELD, CALIFORNIA, 93927, 022570875",1
A942111,B906166,"LEISA, K, HEFFLEY, 1081, GAVILAN, DR, GREENFIELD, CALIFORNIA, 93927, 8311273511",1
A942111,B908283,"LEISA, K, HEFFLEY, 1081, GAVILAN, DR, GREENFIELD, CALIFORNIA, 93927, 8311273511",1
A942111,B950030,"L, K, HEFFLEY, 1081, GAVILAN, DR, GREENFIELD, CALIFORNIA, 93927, 8311273511",1
A942129,A942129,"KADESHRA, R, GALLEGOS, 1248, FLOWER, RIDGE, DR, LANCASTER, TX, 7534, PO, BOX, 365, LANCASTER, TX, 75146, 24275742, 22406",1
A942129,B973650,"KADESHRA, R, GALLEGOS, 1248, FLOWER, RIDGE, DRIVE, LANCASTER, TEXAS, 75134, 9725748371",1
A942132,A942132,"LANH, K, HART, 709, BRIDLE, TRL, SAGINAW, TEXAS, 76179, 21609352",1
A942132,A997477,"LANH, K, HART, 709, BRIDLE, TRL, SAGINAW, TXX, 76179, 021069352",1
A942132,B938590,"LANH, K, HART, 709, BRIDLE, TRL, SAGINAW, TEXAS, 76179, 8178527510",1
A942132,B950531,"LANH, K, HART, 709, BRIDLE, TRAIL, SAGINAW, TEXAS, 76179, 8178527510",1
A942141,A942141,"MICHAEL, E, HUGGINS, 7025, DRYWOOD, WAY, ORANGEVALE, CA, 95662, 022154206",1
A942141,A963623,"MITCHELL, E, HUGGINS, 7025, DRYWOOD, WAY, ORANGEVALE, CA, 95662, 22154206, 1956",1
A942141,A996678,"MICHAEL, E, HUGGINS, 7025, DRYWOOD, WAY, ORANGEVALE, CALIF, 95662, 22154206, 20643",1
A942141,B974255,"MITCHELL, E, HUGGINS, 7025, DRYWOOD, WAY, ORANGEVALE, CA, 95662, 9165061766",1
A942141,B983393,"MICHAEL, E, HUGGINS, 7025, DRYWOOD, WAY, ORANGEVALE, CALIF, 95662, 9165061766",1
A942141,B988240,"MICHAEL, E, HUGGINS, 7025, DRYWOOD, WAY, ORANGEVALE, CALIF, 95662, 9165061766",1
A942149,A942149,"GUILLERMO, D, HUFFMAN, 1590, ELM, DR, VISTA, CALIFORNIA, 92084, 25691215",1
A942149,A997513,"GUILLERMO, D, HUFFMAN, 1590, ELM, DR, VISTA, CALIFORNIA, 92084, 025691215",1
A942149,B920779,"GUILLERMO, D, HUFFMAN, 1590, ELM, DR, VISTA, CALIFORNIA, 92084, 7604385322",1
A942149,B951644,"GUILLERMO, D, HUFFMAN, 1590, ELM, DR, VISTA, CALIFORNIA, 92084, 7604385322",1
A942167,A942167,"ESTHER, V, CRAIG, 26661, BRANDON, MISSION, VIEJO, CALIFORNIA, 92692, 23184656",1
A942167,A954716,"ESTHER, V, CRAIG, 26661, BRANDON, MISSION, VIEJO, CALIFORNIA, 92692, 23148656",1
A942210,A942210,"JEANIE, GAVREL, 40541SUNFLOWER, ROAD, MURRIETA, CA, 92562, POT, OFFICE, BOX, 213, MURRIETA, CA, 92564, 21627026, 19361215",1
A942210,B960021,"JEANIE, GAVREL, 213, POST, MURRIETA, CALI, 92564, 9093046405",1
A942264,A942264,"AMEY, N, REYNOLDS, 8501, BRADFORD, DR, PLANO, TEXAS, 75025, PO, BOX, 860105, PLANO, TX, 75086",1
A942264,B971897,"AMEY, N, REYNOLDS, 860105, BOX, PLANO, TX, 75086, 9724710212",1
A942272,A942272,"DEVAN, L, FORD, 15040, SOBEY, RD, SARATOGA, CALIF, 95070, PO, BOX, 3111, SARATOGA, CA, 95070, 19480303",1
A942272,B902977,"DEVAN, L, FORD, 15040, SOBEY, ROAD, SARATOGA, CA, 95070, 4083441520",1
A942399,A942399,"GURVINDER, W, MONTGOMERY, 12127, MALL, BLVD, STE, A137, VICTORVILLE, CALIF, 92392, 1976",1
A942399,A951863,"GURVINDER, W, MONTGOMERY, 12127, MALL, BLVD, STE, A137, VICTORVILLE, CA, 92392, 023122472",1
A942399,A954753,"GURVINDER, W, M, 12127, MALL, BLVD, STE, A137, VICTORVILLE, CA, 92392",1
A942399,B974758,"GURVINDER, W, MONTGOMERY, 12127, MALL, BLVD, STE, A137, VICTORVILLE, CALIF, 92392, 7605100141",1
A942399,B986665,"GURVINDER, W, MONTGOMERY, 12127, MALL, BOUL, STE, A137, VICTORVILLE, CA, 92392, 7605100141",1
A942399,B994813,"GURVINDER, W, M, 12127, MALL, BOULV, SUITE, A137, VICTORVILLE, CA, 92392, 7605100141",1
A942473,A942473,"JERRY, AMEZCUA, 17235, POPPY, FIELDS, LN, LAND, O, LAKES, FLORIDA, 34638, 23186068",1
A942473,A986640,"JERRY, AMEZCUA, 17235, POPPY, FIELDS, LN, LAND, O, LAKES, FLORIDA, 34638, 203168068",1
A942473,B911519,"JERRY, AMEZCUA, 17235, POPPY, FIELDS, LN, LAND, O, LAKES, FLORIDA, 34638, 8134684620",1
A942473,B981748,"JERRY, AMEZCUA, 17235, POPPY, FIELDS, LN, LAND, O, LAKES, FLORIDA, 34638, 8134684620",1
A942480,A942480,"SANDY, COLFORD, 484, OSLO, DR, DELTONA, FL, 32725, PO, BOX, 5635, DELTONA, FL, 32728, 022888256, 1913",1
A942480,B925253,"SANDY, COLFORD, 484, OSLO, DRIV, DELTONA, FL, 32725, 4078133483",1
A942514,A942514,"GREGORY, M, CASTELINO, 4139, LAZY, HOLLOW, LN, NORTH, JACKSONVILLE, FLA32257, PO, BOX, 5314, POST, JACKSONVILLE, FLORIDA, 32247, 025799518",1
A942514,B992466,"GREGORY, M, CASTELINO, 4139, LAZY, HOLLOW, LANE, NORTH, JACKSONVILLE, FLORIDA, 3227, 9044347360",1
A942522,A942522,"MARCUS, L, PANITER, 1653, STOCKING, ST, DAYTONA, BEACH, FA, 32117, PO, BOX, 11573, DAYTONA, BEACH, FL, 32120, 25179939, 1924",1
A942546,A942546,"GEORGE, AMEREAN, 814, MILANO, CIR, APT, 301, BRANDON, FLORIDA, 33511, PO, BOX, 2885, BRANDON, FL, 33509",1
A942546,B923631,"GEORGE, AMEREAN, 814, MILANO, CIR, APARTMENT, 301, BRANDON, FL, 335118134564132",1
A942585,A942585,"LAURYN, L, HERRERA, 19972, CANYON, VIEW, DR, CANYON, COUNTRY, CALI, 91351, PO, BOX, 2916, CANYON, COUNTRY, CA, 91386, 24447556",1
A942585,A974321,"ANGEL, SINCLAIR, 19972, CANYON, VIEW, DR, CANYON, COUNTRY, CA, 91351, PO, BOX, 2916, CANYON, COUNTRY, CALIF, 91386, 24450732",0
A942620,A942620,"DIDIER, HUSSAIN, 3150, CRESTWATER, DR, CORPUS, CHRISTI, TX, 78415, 21384541",1
A942620,A959160,"DIDIER, HUSSAIN, 3150, CRESTWATER, DR, CORPUS, CHRISTI, TX, 78415, 21384451, 40973",1
A942620,B963114,"DIDIER, HUSSAIN, 3150, CRESTWATER, DR, CORPUS, CHRISTI, TX, 78415, 3616440252",1
A942620,B969800,"DIDIER, HUSSAIN, 3150, RESTWATER, DRIVE, CORPUS, CHRISI, TEXAS, 78415, 3616440252",1
A942673,A942673,"DONNA, S, TOBA, 5417, WINDBRUSH, DR, TAMPA, FL, 33625, APARTADO, 76972, BUZON, TAMPA, FLORIDA, 33675, 24567354, 23890",1
A942673,B962089,"DONNA, S, TOBA, 76972, BUZON, TAMPA, FLORIDA, 33675, 8134138162",1
A942675,A942675,"STAN, P, MCGREW, 1826, CASTILLE, DR, ORANGE, PARK, FL, 32003, PO, BOX, 55, ORANGE, PARK, FL, 32067, 23486120, 19093",1
A942675,B987338,"STAN, P, MCGREW, 1826, CASTILE, DRV, ORANGE, PARK, FL, 32003, 3863271123",1
A942713,A942713,"MARISELA, J, JOHNSON, 9311, TORRIDON, CT, HOUSTON, TX, 77095, 26432468",1
A942713,A986348,"MARISELA, J, JOHNSON, 9311, TORRIDON, CT, HOUSTON, TX, 77095, 26432468, 25912",1
A942752,A942752,"JUAN, M, FERREIRA, 5317, ANNETTE, AV, EL, PASO, TEXAS, 79924, 022157858",1
A942752,A963619,"JUAN, M, FERREIRA, 5317, ANNETTE, AVE, EL, PASO, TEXAS, 79924, 22157858",1
A942752,A964107,"JUAN, M, FERREIRA, 5317, ANNETTE, AVENUE, EL, PASO, TEXAS, 79924, 22175858",1
A942752,B914264,"JUAN, M, FERREIRA, 5317, ANNETTE, AVE, EL, PASO, TX, 79T924, 9157213383",1
A942752,B933308,"JUAN, M, FERREIRA, 5317, ANNETTE, AVENUE, EL, PASO, TEXAS, 79924, 9157213383",1
A942752,B981656,"JUAN, M, FERREIRA, 5317, ANNETTE, AVE, EL, PASO, TEXAS, 79924, 9157213383",1
A942826,A942826,"RENE, A, CRANE, 12143, BABBLINGBROOK, DRV, JACKSONVILLE, FL, 32225, CALL, BOX, 5314, APARTADO, JACKSONVILLE, FLA, 32247, 021891302",1
A942826,B992336,"RENE, A, CRANE, 5314, POST, OFFICE, JACKSONVILLE, FLORIDA, 32247, 9041371883",1
A942868,A942868,"JORGE, AMEREAN, 21226, LILAC, MEADOWS, LN, RICHMOND, TX, 77469, 22478745",1
A942868,A972043,"GEORGE, AMEREAN, 21226, LILAC, MEADOWS, LN, RICHMOND, TX, 77469, 022477854",1
A942868,A980258,"AMEREAN, 21226, LILAC, MEADOWS, L, RICHMOND, TX, 77469, 22477845",1
A942868,B936819,"JORGE, AMEREAN, 21226, LILAC, MEADOWS, LN, RICHMOND, TZX, 77469, 2816654461",1
A942868,B984845,"AMEREAN, 21226, LILAC, MEADOWS, LN, RICHMOND, TX, 77469, 2816654461",1
A942868,B986081,"GEORGE, AMEREAN, 21226, LILAC, MEADOWS, LN, RICHMOND, TX, 774692816654461",1
A942904,A942904,"MARTIN, J, BAILEY, 5819, CR, 660, FARMERSVILLE, TEXAS, 75442, 202564036",1
A942904,A972704,"J, BAILEY, 5819, CR, 660, FARMERSVILLE, TEXAS, 75442, 22564036",1
A942904,A979481,"MARTIN, J, BAILEY, 5819, CR, 660, FARMERSVILLE, TEXAS, 75442, 22564036",1
A942904,B925359,"MARTIN, J, BAILEY, 5819, CR, 660, FARMERSVILLE, TEXAS, 75442, 9726313737",1
A942904,B936874,"MARTIN, J, BAILEY, 5819, CR, 660, FARMERSVILLE, TEXAS, 75442, 9726313737",1
A942904,B972879,"J, BAILEY, 5819, CR, 60, FARMERSVILLE, TEXAS, 75442, 9726313737",1
A942948,A942948,"ISMAEL, M, JACKSON, 324, RISHELL, DR, OAKLAND, CA, 94619I, 26294316",1
A942948,A969413,"ISMAEL, M, JACKSON, 324, RISHELL, DR, OAKLAND, CA, 94619, 026294316, 12810",1
A942948,A996245,"I, M, JACKSON, 324, RISHELL, DRIVE, OAKLAND, CA, 94619, 026294316",1
A942952,A942952,"SHELLEY, S, RICHARDS, 8963, WESTBROOK, CT, RANCHO, CUCAMONGA, CA, 91730, P, BOX, 3243, POST, RANCHO, CUCAMONGA, CA, 91729, 25996446",1
A942952,B988617,"SHELLEY, S, RICHARDS, 8963, WESTBROOK, CT, RANCHO, CUCAMONGA, CALIF, 91730, 9091466573",1
A942960,A942960,"ALFONCINA, E, WALTERS, 5737, KANAN, RD, 279, AGOURA, HILLS, CALIFORNIA, 91301",1
A942960,A959855,"ALFONCINA, E, WALTERS, 5737, KANAN, ROD, 279, AGOURA, HILLS, CALIFORNIA, 91301, 26267471",1
A942972,A942972,"R, GINARD, 1633, CORTEZ, ST, LOS, ANGELES, CA, 90026, 24521376, 1977",1
A942972,A956380,"RICARDO, GINARD, 1633, CORTEZ, ST, LOS, ANGELES, CA, 90026, 024521367, 28407",1
A942972,A967788,"RICARDO, GINARD, 1633, CORTEZ, STREET, LOS, ANGELES, CA, 90026, 024521376",1
A942972,B953623,"RICARDO, GINARD, 1633, CORTEZ, STRT, LOS, ANGELES, CA, 90026, 8184251647",1
A942972,B983081,"R, GINARD, 1633, CORTEZ, ST, LOS, ANGELES, CA, 90026, 8184251647",1
A942972,B987473,"T, HICKS, 1633, CORTEZ, STREET, LOS, ANGELES, CA, 90026, 8184251647",0
A942972,B989027,"RICARDO, GINARD, 1633, CORTEZ, ST, LOS, ANGELES, CA, 90026, 8184251647",1
A942973,A942973,"CORINA, AHN, 1806, TAYLOR, AVE, SPRINGDALE, ARKANSAS, 72762, 23731185",1
A942973,A977665,"CORINA, AHN, 1806, TAYLOR, AVE, SPRINGDALE, ARKANSAS, 72762",1
A942973,A978782,"CORINA, AHN, 1806, TAYLOR, AVE, SPRINGDALE, ARKANSAS, 72762, 23731185, 1941",1
A942973,B923063,"CORINA, AHN, 1806, TAYLOR, V, SPRINGDALE, ARKANSAS, 72762, 4798486482",1
A942973,B937634,"CORINA, AHN, 1806, TAYLOR, AVE, SPRINGDALE, ARKANSAS, 72762, 4798486482",1
A942973,B987863,"CORINA, AHN, 1806, TAYLOR, AVE, SPRINGDALE, ARKAN, 72762, 4798486482",1
A943041,A943041,"ALFONCINA, E, WALTERS, 2376, ROSEMARYN, STRT, SIMI, VALLEY, CA, 93065, 26267471",1
A943041,A961270,"ALFONCINA, E, WALTERS, 237H6, ROSEMARY, STRT, SIMI, VALLEY, CA, 93065, 026267471",1
A943117,A943117,"OMAR, DWAIN, WHITTLE, 8250, VINEYARD, AVENIDA, APT, 151, RANCHO, CUCAMONGA, CA, 91730, 25726977, 1909",1
A943117,B958293,"OMAR, DWAIN, WHITTLE, 8250, VINEYAERD, AVENU, APT, 151, RANCHO, CUCAMONGA, CA, 91730, 9097883154",1
A943231,A943231,"EUSTACIO, A, HOGAN, 49, SE, 297TH, AVE, OLD, TOWN, FL, 32680, PO, BOX, 1740, OLD, TOWN, FL, 32680, 026616329, 30584",1
A943359,A943359,"DAVID, M, PUMA, 1726, W, PEREZ, ST, TAMP, FLORIDA, 33612, 022639134",1
A943359,A947980,"DAVY, M, PUMA, 1726, W, PERDIZ, ST, TAMPA, FL, 33612, 22639134",1
A943359,B945789,"DAVY, M, PUMA, 1726, W, PERDIZ, ST, TAMPA, FL, 33612, 8137720862",1
A943359,B950123,"DAVID, M, PUMA, 1726, W, PERDIZST, TAMPA, FL, 33612, 8137720862",1
A943363,A943363,"JOSE, A, CUNNINGHAM, 1662, TIGARD, STR, SOUTHEAST, PALM, BAY, FLA, 329A09, 25212918, 15774",1
A943363,A953908,"JOSE, A, CUNNINGHAM, 1662, TIGARD, ST, SE, PALM, BAY, FLORIDA, 3209, 1943",1
A943363,B959936,"DORA, MENDEZ, 1662, TIGARD, STRT, SE, PALM, BAY, FLA, 32909, 3211758324",0
A943363,B961419,"JOSE, A, CUNNINGHAM, 1662, TIGARD, STRT, SE, PALM, BAY, FL, 32909, 3211758324",1
A943363,B964145,"JOSE, A, CUNNINGHAM, 1662, TIGARD, ST, SE, PALM, BAY, FL, 32909, 3211758324",1
A943380,A943380,"ANGELA, SINCLAIR, 4509, SAN, RAFAEL, LN, LAREDO, TX, 78046, POST, OFFICE, BOX, 451Z224, LAREDO, TX, 78045, 24450732",1
A943380,B981618,"ANGELA, SINCLAIR, 4509, SAN, RAFAEL, LN, LAREDO, TX, 78046, 9563316574",1
A943496,A943496,"TERESA, H, RO, 5515, ROANWOOD, SAN, ANTONIO, TEXAS, 78244, 023258770",1
A943496,A974874,"TERESA, H, RO, 5515, ROANWOOD, SAN, ANTONIO, TEXAS, 78244, 22358770",1
A943496,B917732,"TERESA, H, RO, 5515, ROANWOOD, SAN, ANTONIO, TEXAS, 78244, 2101057424",1
A943496,B957603,"TERESA, H, RO, 5515, ROANWOOD, SAN, ANTONIO, TEXAS, 78244, 2101057424",1
A943648,A943648,"KYLE, M, LEWIS, 1501, E, GRAND, AVE, APT, 3309, ESCONDIDO, CA, 92027, 24576009",1
A943648,A946935,"KYLE, M, LEWIS, 1501, E, GRAND, AV, APT, 3309, ESCONDIDO, CA, 92027, 22921",1
A943648,A981871,"KYLE, M, LEWIS, 1501, E, GRAND, AVE, APT, 3309, ESCONDIDO, CALIF, 92027, 24570609",1
A943648,B907648,"KYLE, M, LEWIS, 1501, E, GRAND, AVE, APARTMENT, 3309, ESCONDIDO, CA, 92027, 7603486713",1
A943648,B930589,"KYLE, M, LEWIS, 1501, E, GRAND, AVE, APT, 3309, ESCONDIDO, CA, 92027, 7603486713",1
A943648,B982828,"KYLE, M, LEWIS, 1501, EAST, GRAND, AVENIDA, APARTMENT, 3309, ESCONDIDO, CA, 92027, 7603486713",1
A943657,A943657,"WOO, A, GONZALEZ, 10260, PALM, GLEN, DR, SANTEE, CA, 9B2071, CALLER, 713114, SANTEE, CA, 92072, 22900999, 1966",1
A943657,B967106,"WOO, A, GONZALEZ, 713114, POST, BOX, SANTEE, CA, 92072, 8585127665",1
A943687,A943687,"J, ESCARNE, 2916, BONITA, CIR, KISSIMMEE, FL, 34744",1
A943687,A988115,"BONG, S, ALVAREZ, 2916, BONITA, CIR, KISSIMMEE, FL, 34744, 23931317, 1901",0
A943751,A943751,"DAMIAN, P, MERRIMAN, 10520, ELGERS, ST, BELLFLOWER, CALIFORNIA, 90706, 020521275",1
A943751,A968186,"DAMIAN, P, MERRIMAN, 10520, ELGERS, ST, BELLFLOWER, CA, 9H0706, 025021275",1
A943751,A987501,"DAMIAN, P, MERRIMAN, 10520, ELGERS, ST, BELLFLOWER, CALIFORNIA, 90706",1
A943751,B913664,"DAMIAN, P, MERRIMAN, 10520, ELGERS, ST, BELLFLOWER, CALIFORNIA, 90706, 5626724563",1
A943751,B917539,"DAMIAN, P, MERRIMAN, 10520, ELGERS, ST, BELLFLOWER, CALIFORNIA, 90706, 5626724563",1
A943751,B935490,"DAMIAN, P, MERRIMAN, 10520, ELGERS, ST, BELLFLOWER, CALIFORNIA, 90706, 5626724563",1
A943878,A943878,"TRACY, E, PAIGE, 40251, LAIOLO, RD, FREMONT, CALI, 94538, PO, BOX, 670, FREMONT, CA, 94537C, 21420546",1
A943900,A943900,"MATTHEW, L, FORD, 6512, CCLEON, AVENUE, NORTH, HOLLYWOOD, CALIFORNIA, 91606, POST, OFFICE, BOX, 9483, NORTH, HOLLYWOOD, CA, 91609, 021480375",1
A943900,B985964,"MATTHEW, L, FORD, 6512, CLEONX, AVE, NORTH, HOLLYWOOD, CALIFORNIA, 91606, 8184254306",1
A943906,A943906,"JACK, D, BALBUENA, 3445, ADVANTAGE, AHN, JACKSONVILLE, FLA, 32277, PO, BOX, 5314, JACKSONVILLE, FL, 32247, 23875782",1
A943906,B910690,"JACK, D, BALBUENA, 3445, ADVANTAGE, LN, JACKSONVILLE, FL, 32277, 9047748115",1
A943912,A943912,"ELIZABETH, M, MIRANDA, 3794, HACIENDNA, RD, COTTONWOOD, CALI, 96022, PO, BOX, 1623, COTTONWOOD, CALIFORNIA, 96022",1
A943912,B975952,"ELIZABETH, M, MIRANDA, 1623, POST, COTTONWOOD, CALIFORNIA, 96022, 4157582780",1
A944035,A944035,"ANNIE, F, HABEBO, 7578, VIA, LURIA, LAKE, WORTH, FL, 3467",1
A944035,B976365,"ANNIE, F, HABEBO, 7578, VIA, LURIA, LAKE, WORTH, FLA, 33467, 5618678433",1
A944144,A944144,"J, D, PARRAGA, 1001, MURRIETA, BLVD, APT, 8, LIVERMORE, CA, 94551, CALLER, 24, LIVERMORE, CA, 94551, 21400139",1
A944144,B927869,"J, D, PARRAGA, 1001, MURRIETA, BLVD, APT, 8, LIVERMORE, CALIF, 9455S0, 9251181150",1
A944217,A944217,"F, JIMENEZ, 5154, LAKE, END, DR, MILTON, FLORIDA, 32583",1
